ID,sentence,reference_Id
Q15_73_382,S壬清漳碧潮人，明敏豪邁，有士望。,[]
Q15_73_383,熙尊永老房治丙辰科同進士，聯中東閣，一年兩榮，歸古今罕有。,[]
Q15_73_384,仕至僉都御史，月責士楊之奉使道，卒贈左侍郎男爵。,[]
Q15_73_385,古条族熙遵正和庚辰科進士，永盛七年求直言，丕績辰爲御史，所陳皆有條理，賞銀帛。,[]
Q15_73_386,保泰年閒，奉使有功，又往查勘宣興地界，保泰十年大水，往導河流，請發渭潢倉粟賑給災黎，仕至刑部尚書郡公，致月上秉丕績之族。,[]
Q15_73_387,性簡重沉，仕卒贈少保。,[]
Q15_73_388,古丁求默不妄交，,[]
Q15_73_389,景興玉辰科進士，,[]
Q15_73_390,會庭雙元嘗充如清副使，,[]
Q15_73_391,辰鄭森專權志覬非望，,[]
Q15_73_392,陰修表托正使武欽緒，,[]
Q15_73_393,请于清求為副，,[]
Q15_73_394,王棟不預知，,[]
Q15_73_395,既行欽緒憂懼成疾，,[]
Q15_73_396,至洞庭將死，,[]
Q15_73_397,以事告棟，,[]
Q15_73_398,因取表焚之，,[]
Q15_73_399,事遂寢。,[]
Q15_73_400,及歸，棟佯不省，森亦不間歷陞兵部尚書，珏郡公，嘗往廣南經理邊事，棟以順鎮。,[]
Q15_73_401,范、吳、俅非控御才，屢請命將代之。,[]
Q15_73_402,會棟卒，事寢遂有西山阮岳之禍。,[]
Q15_73_403,棟如清辰，有菩程遣興詩傳世。,[]
Q15_73_404,長言言南壇靑泉人，熙尊正和庚辰科同進士多不土。,[]
Q15_73_405,性剛介，為政不避彊禦豪右，屏息。,[]
Q15_73_406,嘗過高平鎮，境內有妖祠，人深衆信，命毀焚之。,[]
Q15_73_407,仕至給事中，卒贈參政。,[]
Q15_73_408,子姓蕃衍，世出文學。,[]
Q15_73_409,元申常清漳忠勤人，裕尊永盛壬辰科同彥介玉進士。,[]
Q15_73_410,性方正敦厚，歷官諳山，山西所至民皆歌誦。,[]
Q15_73_411,龍德三年，奉使還，卒于漢口，贈吏部左侍郎。,[]
Q15_73_412,鄧公子仲璫，孫仲瑾皆舉進士。,[]
Q15_73_413,元文至南壇花林人，裕尊永盛乙未科同彥介玉進士。,[]
Q15_73_414,仕至刑部左侍郎致仕，文學醒醞藉。,[]
Q15_73_415,一辰人才多出其門，子伯炯元中當仲亦舉進士，仕至司業，父子同朝居仁五瓚之子顯尊景興己丑科同進士，歷仕至諒山督鎭政尚慈惠。,[]
Q15_73_416,北人寓諒城者感其德，為立生祠作頌德文。,[]
Q15_73_417,頌之後遷順廣元比清漳道督視西山之亂，城陷死之。,[]
Q15_73_418,臣士葛岸人，顯尊景興乙未科同進士。,[]
Q15_73_419,性峭直不畏彊禦，歷遷至山西督同協贊戎務。,[]
Q15_73_420,西山之亂，親督鎭兵沉破賊船六十。,[]
Q15_73_421,乞元文宜祿鄧田人，艘後復與戰不敵，死之。,[]
Q15_73_422,臣介少有文名，瑰磊之氣高邁一世，二十歲領鄉解，景興巳亥科會元進士登第後，講明理學。,[]
Q15_73_423,悉力討究著富里品民房院房房路堂房務務司政四目各有條理。,[]
Q15_73_424,歷官至父安督。,[]
Q15_73_425,同僞西之亂，義不臣賊，避地於清漳，招集鄉兵以圖勸截。,[]
Q15_73_426,勢寡不敵，憤鬱而卒。,[]
Q15_73_427,將卒辰口占云：「已矣！,[]
Q15_73_428,英雄無用武，果然天意喪斯人。,[]
Q15_73_429,」本朝元中嘉隆初，錄其壻阮輝為饒廕監，守祀事。,[]
Q15_73_430,介堂仲瑞之孫，仲璫之侄，景興巳亥科同進士。,[]
Q15_73_431,玉歷仕至諒山督鎭鎮。,[]
Q15_73_432,出帝年間，西山之亂，不肯遁潛隱，授徒。,[]
Q15_73_433,本朝嘉隆初，召見，授金葩殿學士。,[]
Q15_73_434,行山南上督學，十年徵，為國史纂修。,[]
Q15_73_435,以病辭，尋卒。,[]
Q15_73_436,瑾祖孫叔侄皆奉北使，牝人贈詩有云：「五雲嬀鵲開行殿，三世衣冠拜聖人。,[]
Q15_73_437,」子仲瑀，本朝初仕，至參知。,[]
Q15_73_438,兩充北元宜使，北人贈之有「四世五皇」甚之句。,[]
Q15_73_439,祿鄧舍人，少有文名，初領鄉薦，歷授知縣。,[]
Q15_73_440,西山之亂，募兵八衛，黎帝嘉其忠，擢同參知政事，兼四城軍務。,[]
Q15_73_441,丁未科八會試登同進士，尋命管山南道，徵督糧餉。,[]
Q15_73_442,會昇龍城失守，奎從出帝北幸，至安世縣牧山，賊兵卒至，官軍披靡。,[]
Q15_73_443,奎曰：「事逼矣，願帝前行，臣請殿之。,[]
Q15_73_444,」與賊拒戰，弗敵，遇害。,[]
Q15_73_445,本朝紹治辛丑，分臺南壇縣人民民民房務務適房創行科司試中三場。,[]
Q15_73_446,黎出帝元年，選八侍講，歷遷清化鎮守，為西之亂，與僞司馬吳文楚拒戰於馬江，眾。,[]
Q15_73_447,驚潰遹挺，,[]
Q15_73_448,元寸南壇清水人，,[]
Q15_73_449,景興年少身力戰，,[]
Q15_73_450,邁害防曰為間，,[]
Q15_73_451,領郡薦僞西之亂，,[]
Q15_73_452,曰肇募兵八衞官副提領及清將孫士毅，,[]
Q15_73_453,敗黎出，,[]
Q15_73_454,帝匹馬北奔，,[]
Q15_73_455,曰肇執轡以從，,[]
Q15_73_456,先至南關，,[]
Q15_73_457,諸從臣十人續至，,[]
Q15_73_458,厥血為誓，,[]
Q15_73_459,具表請兵，,[]
Q15_73_460,清人不納，,[]
Q15_73_461,又被和坤金簡詐計鎖送，,[]
Q15_73_462,分插曰肇與黎文張於熱河安置，,[]
Q15_73_463,居二年，,[]
Q15_73_464,出帝崩，,[]
Q15_73_465,曰肇聞之，,[]
Q15_73_466,與黎文張設位慟哭，,[]
Q15_73_467,昏絕移辰，,[]
Q15_73_468,因得疾卒。,[]
Q15_73_469,本朝嘉隆三年，出帝喪還，諸亡臣以骸骨歸附，塟於出帝陵。,[]
Q15_73_470,嗣德十一年，列祀黎節義祠。,[]
Q15_73_471,御製詠史有雲：「百里暌離誰扦冬之長」，南壇縣人事衛但將一慟，徇君親秀弓狀與曰筆同斤。,[]
Q15_73_472,南壇縣人黎景興間官縣丞，僞西之亂，秀日昕捐貲募勇，屢與僞兵相拒，尋署京北鎮守及清帥士毅赴援，昕率勇會六戰皆捷。,[]
Q15_73_473,其後清師敗績，出帝北奔，昕與黎文張等陸續從至燕京，歃血為誓，具表請兵，為清朝所阻，又鎖發奉天安置，昕居十六年，以醫術聞，劉太守妻之以女。,[]
Q15_73_474,本朝嘉隆三年，所從出帝喪回至昇龍城，病卒，附塟於出帝陵。,[]
Q15_73_475,嗣德十二年，列祀元王之興。,[]
Q15_73_476,元縣人景興鄉貢歷黎朝節義祠。,[]
Q15_73_477,彥及仕宣光處憲察使司黎求院聞僞西兵至，父清請歸，募勇分守險要，與為兵戰不敵，退回家貫增製兵器。,[]
Q15_73_478,僞西圍其家，院率子壻竝鄉勇拒戰，經三日夜，力竭與莫子玉、璉玉、肇玉、振鬢韶孫洽等皆死之。,[]
Q15_73_479,玉璉之妻武氏練十七歲，玉肇之妻胡氏，援二十一歲，皆守節不二。,[]
Q15_73_480,人皆稱其節烈。,[]
Q15_73_481,本朝嗣德十一年，延院列祀元口進安城縣人黎節義祠，子壻皆列從祀。,[]
Q15_73_482,文珍譜武藝。,[]
Q15_73_483,僞西阮岳自北城回，過黃揚社，璡率手下嶽橋邀擊，僞岳幾為所獲，適僞兵繼至，璡知勢寡不敵，引兵退卻。,[]
Q15_73_484,僞亡，長宜祿縣人黎景興兵追之，進力戰死。,[]
Q15_73_485,彥作月末，為隊長緣阮整及整避難投西山，仲康從之，後歸國出帝初，整起兵八衛，仲康亦從。,[]
Q15_73_486,辰海賊久擾海陽廣安，以仲康鎭廣安，擊破之。,[]
Q15_73_487,及僞西再寇昇龍，出帝奔京北，仲康聞統領黃曰選尚在山南，率水兵來會。,[]
Q15_73_488,推曰選為統帥，合兵討賊。,[]
Q15_73_489,辰曰選本欲降賊，遲迴推避，仲康拔劍慟哭曰：「昇龍炎守君父蒙塵，是誰之咎？,[]
Q15_73_490,兄能殺仲康降賊，不然仲康即縛兄置船頭，直犯賊陣。,[]
Q15_73_491,」曰選不得已與仲康合進，至綠口江，直衝賊陣，賊大潰，收獲船艘兵仗無算。,[]
Q15_73_492,其後賊益發兵攻之，仲康退守渭潢，尋因元野皆安城縣人，初颶風軍潰，不知所終。,[]
Q15_73_493,巳虎言領鄉薦會試申三場，景興年間按父安鎮承政使司左虞公民後務司務務民與司。,[]
Q15_73_494,圖生以苟免者，士夫所恥也。,[]
Q15_73_495,誓不與賊俱生，乃散家貲以供軍，與賊拒戰，眾寡不敵，遂為俘。,[]
Q15_73_496,元卷五以安下二十五一六二三三所太月元壬壽宜祿縣人岡國公阮熾，十擒月真彥，彥得四代孫也。,[]
Q15_73_497,驍勇絕倫，習知兵法。,[]
Q15_73_498,丁未航海，八嘉定應義授該奇，屢從征伐，大著勳，紫陞左軍副將。,[]
Q15_73_499,嘉隆元年陞欽差掌營領山南上鎮守。,[]
Q15_73_500,五年來京，世祖高皇帝問以吏治得失，民間疾苦，得條陳十八事，皆底于行。,[]
Q15_73_501,七年又領山南上鎭守，匪徒蜂起，得勦平之。,[]
Q15_73_502,十年召回京，病卒，贈少保。,[]
Q15_73_503,明命元年列祀申式元京安城縣人，初仕黎官勾興功臣廟立。,[]
Q15_73_504,元言稽甲寅駕海詣嘉定應義授招討使命，往北城招誘豪目，為僞乖所獲，守義不屈，遂遇害。,[]
Q15_73_505,嘉隆元年贈該奇廕其子，主祀事給月之惠東城縣人。,[]
Q15_73_506,中興初南來祀田二十畝，古夏應義歷仕至奮義衞副衛尉，陣亡列祀。,[]
Q15_73_507,平定褒自司東城縣人，中忠祠及中興功臣廟，洋自乍興初與文惠南來應義，歷仕至奮威衛副衛尉，多戰功，番及卒列祀富安表忠祠及中興功臣廟。,[]
Q15_73_508,自皇東城縣人，嘉隆初八南中應義從軍有作石功大定後累遷壯威衛副衛尉，尋進該二奇。,[]
Q15_73_509,明命三年擢掌奇今率元巳東城縣兵往北城。,[]
Q15_73_510,讨贼以病卒于军，来人嘉隆二丁卯科乡贡历仕至礼部尚书，充机密院大臣，历事三朝，为人和厚清慎，持躬諳閑樽俎。,[]
Q15_73_511,卒赠协办乙清漳县人，嘉隆癸酉乡贡大学士，乘元为人为倜儻有气节，逮事四朝，历歇中外，以清謹闻，仕至巡抚护理工平定总督，卒于官。,[]
Q15_73_512,子元恕举人，孙伯惇解元，会孙伯懽同试军周安城县人，嘉隆乡贡，授宜阳进士，立光火知县，刚直清介，吏民畏而爱之。,[]
Q15_73_513,明命年间历授海阳山南二镇参协，,[]
Q15_73_514,坐事落职十五年开复司务，,[]
Q15_73_515,迁万宁知州，,[]
Q15_73_516,引疾归，,[]
Q15_73_517,卒义佳斤清漳县人，,"[""[[397, 0], [463, 0], [463, 1592], [397, 1592]]""]"
Q15_73_518,嘉隆十二年乡贡，,[]
Q15_73_519,为守立系亲令辰，,[]
Q15_73_520,所至皆明立条约以敦伦飭行，,[]
Q15_73_521,为先，,[]
Q15_73_522,历授山西河内督学，,[]
Q15_73_523,元士吉东城县国子监司业，,[]
Q15_73_524,及门成就者众十人，,[]
Q15_73_525,嘉隆十二年乡贡，,[]
Q15_73_526,初授扶宁知县，,[]
Q15_73_527,修县文祠，,[]
Q15_73_528,置祀田，,[]
Q15_73_529,兴利去害，,[]
Q15_73_530,民多赖之后，,[]
Q15_73_531,率众勦捕寇党，,[]
Q15_73_532,为其所害，,[]
Q15_73_533,追赠同知养生成琼瑠县人，,[]
Q15_73_534,明命三府列祀患义祠，,[]
Q15_73_535,不坐，,[]
Q15_73_536,年擢进士第，,[]
Q15_73_537,历知将督学转司业后，,[]
Q15_73_538,授兵部郎中从北城兵曹辨事，,[]
Q15_73_539,居官清约无异寒士，,[]
Q15_73_540,人皆服其雅量东军处东城县人，,[]
Q15_73_541,明命十年擢进士第，,[]
Q15_73_542,历官巨米秀諒山按察会土寇农文雲围逼省城，,[]
Q15_73_543,巡抚黄文权为匪所擒，,[]
Q15_73_544,辉璞独在城中坚壁固守经一月餘，,[]
Q15_73_545,围乃解。,[]
Q15_73_546,擢授高平布政使，後以事左遷禮部員外郎。,[]
Q15_73_547,未幾陞廣平按察使。,[]
Q15_73_548,紹治元年轉清化所，至有廉幹聲。,[]
Q15_73_549,惟秉性剛直，與同僚多不合，又以事落職。,[]
Q15_73_550,派射義三東往新嘉波公幹，被風難，不知所終。,[]
Q15_73_551,言不言城縣人父有度，以孝聞。,[]
Q15_73_552,有圭於明命九年領鄉解，歷知縣府，轉八臺諫。,[]
Q15_73_553,嗣德初遷廣平按察，歷陞布政。,[]
Q15_73_554,後以事降侍講，充史館編修，引疾歸。,[]
Q15_73_555,居官有治事才，及歸田後，嘗勸其民修水閘立義倉。,[]
Q15_73_556,冬文宜祿縣人，明命十五年舉民多便之。,[]
Q15_73_557,秀房求人，嗣德年間歷授清化布政，廉平不擾，進戶禮吏三部參知。,[]
Q15_73_558,權掌吏部事務。,[]
Q15_73_559,後以事左遷侍講學士，充史館。,[]
Q15_73_560,卒於官，追授翰林日眞清漳縣人。,[]
Q15_73_561,明命十九年擢院直學士，一州進士第，官知府，以事革。,[]
Q15_73_562,効爲人聰敏，一覽便記，為交援筆成篇，不勞經畫。,[]
Q15_73_563,在京日，人有欲試其才，交出字典一卷，命以贏讀。,[]
Q15_73_564,日慎受之，一日後交還其人。,[]
Q15_73_565,元玉宜即將原卷摘問，無不記答，人大奇之。,[]
Q15_73_566,乃金祿縣人。,[]
Q15_73_567,紹治元年擢二甲進士，官修撰。,[]
Q15_73_568,之慈以場務改批獲答，後蒙開復典簿，卒存為瓊增縣人，在鄉以孝行聞。,[]
Q15_73_569,初名佳，紹治四年擢進士第，嗣德年間累遷京畿道掌印。,[]
Q15_73_570,十四年南圻有事，募勇從軍，授兵部郎中，充贊襄軍務及和議。,[]
Q15_73_571,成改鴻臚寺卿，領富安宣撫使。,[]
Q15_73_572,尋召還，办理刑部十六年。,[]
Q15_73_573,海安水寇充斥，充軍次贊理，与协统大臣张国用分兵讨贼。,[]
Q15_73_574,国用為賊所戕，德奎在后，道曰：“大臣既死，我何面目独生？,[]
Q15_73_575,”率众赴敌，死之。,[]
Q15_73_576,赠布政使。,[]
Q15_73_577,居官有廉介，易已音琼瑤县人。,[]
Q15_73_578,绍治三年举人，嗣徳名有言。,[]
Q15_73_579,十三年历仕至清化按察，寻转宁平勦捕儒关府生寇，擢清化布政使。,[]
Q15_73_580,十七年护理武库侍郎，出充海安军次贊理，寻以事免。,[]
Q15_73_581,二十三年，宁太有警，总统黄佐炎疏请从次，屡立战功，权充军次贊襄，连破賊屯，陞侍讲贊理军务。,[]
Q15_73_582,寻充新化道屯田，招募田卒，以身先之，数年间渐成聚落。,[]
Q15_73_583,三十年擢光禄寺少卿，充山兴宣番司支东城县人，少有道。,[]
Q15_73_584,贊理病卒于军，淳不余文。,[]
Q15_73_585,名绍治三年，公人全局子务员司子元。,[]
Q15_73_586,舉人在贯授徒。,[]
Q15_73_587,嗣德元年，从兴安省候补，转快州府教授，屡摄府县，以廉幹称。,[]
Q15_73_588,九年以母老乞终养，改回演州教授，寻陞授清化之东山知县，转绍化知府，以便近养。,[]
Q15_73_589,十四年，南圻海疆有事，改帮辨演州府江运海防诸事，宣兼领葵州府务。,[]
Q15_73_590,十五年陞授吏部員外郎，未几乞回養毋课，徒士子林立。,[]
Q15_73_591,十七年总督武仲平疏举充演州府检办，及卒年六十有叙，事毋孝教人先。,[]
Q15_73_592,行義後，文藝故，及月二川瓊門之士多所成立，有至方牧者，古士馬瑤縣人。,[]
Q15_73_593,紹治四年進士，嗣德年間歷遷侍講學士，充史館纂修，尋改辦理禮部。,[]
Q15_73_594,十四年以本銜署廣安巡撫，勦捕寇黨，病卒於昏。,[]
Q15_73_595,又豈安軍追授布政銜？,[]
Q15_73_596,居官辰有廉謹名。,[]
Q15_73_597,灌赤匯城縣人，初名養治，聰悟博覽，初以秀才充貢，八國子監生。,[]
Q15_73_598,紹治七年擢進士及第第三名，為國朝驩州第一甲之唱。,[]
Q15_73_599,嗣德元年，授集賢院侍講，充經筵起居注，應制詩文屢蒙嘉奬。,[]
Q15_73_600,及卒，追授侍講學士。,[]
Q15_73_601,所著有《濁州府志》、《效顰詩集》，北行日蘭譜詩集。,[]
Q15_73_602,所居邑有錦江一帶，頻年漲潦，田多汙萊。,[]
Q15_73_603,叔直為民開渠築壩，言事了，防方民賴之。,[]
Q15_73_604,卒後追思立祠以祀。,[]
Q15_73_605,正東城縣人，紹治七年舉人，歷知四縣，擢廣平督學。,[]
Q15_73_606,嗣德十七年遷司業，轉領兵部郎中，尋以在弘化縣辦江工不如式案擬鄉贈官錢四千緡，展限責納。,[]
Q15_73_607,嗣出領平定督學，復改平順士子及豪目情願代贈清款。,[]
Q15_73_608,朝廷以其久莅得民，授侍講學士，領平順按察使。,[]
Q15_73_609,後以年老乞休，在貫授徒。,[]
Q15_73_610,中匡瓊瑠縣人，胡鷟多有成立，有至方牧古介焉之後裔也。,[]
Q15_73_611,紹治七年舉人，嗣德年閒歷縣府御史郎中，遷京兆丞，出充北圻河堤會。,[]
Q15_73_612,北邊流寇充斥，陞光祿寺卿。,[]
Q15_73_613,充贊理軍務二十四年，陞布政、護理廣安巡撫，頗得民和，故當北圻列省有事，城雖孤危，而以民為守，保得無事。,[]
Q15_73_614,後以處置清國流民得宜，蒙加褒奬。,[]
Q15_73_615,三十年，除吏部參知，兼管都察院，歷轉刑戶工三司，又清漳部參知署工部尚書，引病歸，卒。,[]
Q15_73_616,以士侍縣人嗣德三年進士，,[]
Q15_73_617,官歷父安督學士，,[]
Q15_73_618,子信從改回部，,[]
Q15_73_619,屢陞至吏部侍郎，,[]
Q15_73_620,充如清使及回領廣治巡撫，,[]
Q15_73_621,以事降員外郎勒回，,[]
Q15_73_622,後起復陞至光祿寺卿，,[]
Q15_73_623,領父安督学生平，,[]
Q15_73_624,有廉介名，,[]
Q15_73_625,及門多有成。,[]
Q15_73_626,元喜月梁山縣人，少有文名，明命甲午立防虜，領鄉薦，以考官改批事，發被黜，回貫授徒士子林立，成就者甚眾。,[]
Q15_73_627,至嗣元長德元年再中，連擢進士第，官至侍讀南壇縣人紹治丁未解元，嗣德辛亥會試中乙榜，連中制科第二甲進士，歷官至興安按察使。,[]
Q15_73_628,泰自應試六科連捷，主几清漳縣人，嗣中未嘗一落，人皆奇之。,[]
Q15_73_629,秀爻壽德元年副榜，歷領刑部郎中，十四年派往太原清查匪案，省臣請留參辦軍務，而賊黨圍逼省城，廷識督眾抵禦，城陷死之。,[]
Q15_73_630,元合安城縣人，嗣德追授郎中，列祀忠義祠。,[]
Q15_73_631,臣外元年舉人，,[]
Q15_73_632,十七年歷官至興化按察使，,[]
Q15_73_633,二十二年清匪黄英擾掠諸縣州，,[]
Q15_73_634,充贊襄軍務協剿，,[]
Q15_73_635,收復鎮安縣，,[]
Q15_73_636,又與提督阮雄追賊至東里社，,[]
Q15_73_637,因山為壘，,[]
Q15_73_638,與賊相持，,[]
Q15_73_639,而賊眾羣來圍逼，,[]
Q15_73_640,餉乏援絕。,[]
Q15_73_641,怡乃與雄乘夜開壁出戰，賊黨四面交射如雨，怡遂遇害。,[]
Q15_73_642,追贈翰林院直學士，廕其子一人，文階正八品。,[]
Q15_73_643,怡為人慷慨，居官清廉。,[]
Q15_73_644,臣辰世吉約有政聲，所著有《應物詩文集》。,[]
Q15_73_645,臣曰：「求之子也。,[]
Q15_73_646,」生有勇力，嗣德元年舉人，十四年隨文德奎往邊和軍次，尋擢建瑞知府。,[]
Q15_73_647,會海寇沿江抄掠，玉振率眾堵截，為其所成，追贈侍讀，列祀忠義祠。,[]
Q15_73_648,玉振父子一門忠義，人皆重之。,[]
Q15_73_649,己達清漳縣人，嗣德六年擢進士及第，第防復義三名，與總人阮文交聯題一科兩探花，古所僅見，當世榮之。,[]
Q15_73_650,初授集賢院侍講，陞給事中，以雙親老乞歸養，改授本省督學，尋丁艱歸，授徒四方之士林立，省臣以名聞。,[]
Q15_73_651,再市房民務跨回只，以著述自娛，及門者多有成立高科顯宦，策名於郡朝。,[]
Q15_73_652,所著有《南山窻課葫樣詩詠史詩》，越史賸評，《勤儉窠元之乞清漳縣人》，明編攷古臆說諸集行世。,[]
Q15_73_653,陟命甲午科領鄉薦，以場官改批事發被黜，嗣德壬子科再中，連擢進士及第第三名，始終翰閣以文學名，特深眷注。,[]
Q15_73_654,奉敕撰史論，仍集十三經成句，特蒙優奬，任至內閣參辦，卒贈光祿寺卿，所著有《橘元言典南壇縣人事》。,[]
Q15_73_655,母以孝林詩文行世，陟不丑聞。,[]
Q15_73_656,嗣德六年擢進士，第九年署平江知府。,[]
Q15_73_657,會興安土寇抄掠境內，勢甚猖獗，有興率眾御之，眾寡不敵，遂為所擒。,[]
Q15_73_658,一卷上五父安下三十一，一六三五害，追贈侍讀。,[]
Q15_73_659,亡之文交之侄也。,[]
Q15_73_660,嗣德壬戌列祀忠義祠，有之科進士出身，庭元歷地方部閣，以文學簡知，尋充如清正使，與中元州名人唱酬，有詩文集。,[]
Q15_73_661,後仕至兵部參知，臣義監東城縣人。,[]
Q15_73_662,嗣德辛未科進士，歷平定廣暑義按察，改辦理刑部，往廣平查案，以別摺不合得降，後改廣平督學。,[]
Q15_73_663,及京城有事，回貫糾集紳豪，被催來京，病卒。,[]
Q15_73_664,春溫未第，辰家三無儲，書向人借讀，一覽便記作月，自且瓊璠文援筆成篇，人以腹槨稱之。,[]
Q15_73_665,古介注縣人，嗣德乙亥科副榜，歷官至南定按察，三十六年南城不守，被陣傷死，追贈光祿寺卿，列祀忠義。,[]
Q15_73_666,紫子付元已逢東城縣人，黎未揀給其祠三同陟力寶父，為兵遜以身代，後有軍功，授千戶僉事總知。,[]
Q15_73_667,及父母沒，哀痛不已，自初喪至服闋，常日夜災月三次往墓所省探。,[]
Q15_73_668,明命八村司夏東城縣人，少失怙母，年二年旌言不彥，十守寡。,[]
Q15_73_669,適僞西亂，其母為賊所掠，將殺之，度乞以身代，賊不忍乃釋之。,[]
Q15_73_670,及母老病，親視湯藥，五年不懈。,[]
Q15_73_671,母沒，三。,[]
Q15_73_672,年常臥墓旁，泣哭明元義。,[]
Q15_73_673,東城縣人，父早沒，事旌差豈母。,[]
Q15_73_674,待弟恭順無閒。,[]
Q15_73_675,一命八年，日與母及家人刈禾，暮回卒遇虎，其母驚倒，盎獨持木杖向前，衛母與虎相拒，頃之虎乃安。,[]
Q15_73_676,公安民房雲務，務安府堂安局務，務後局居局園司，常往其墓哀泣。,[]
Q15_73_677,明命十八年，旌秀三禾瓊瑠縣人，醇謹有孝行。,[]
Q15_73_678,其母得腹痛，經治弗效，醫曰此乃誤食孔雀肉，須得蝟胃方愈，乃獨往山中，經日尋覓弗獲，夜禱於白衣神，明日果得一持回供藥，母病愈。,[]
Q15_73_679,明命三年，匪徒掠捉其父，索贖銀一百五十兩，程罄家產得銀九十兩，匪徒意不滿，將殺之。,[]
Q15_73_680,程號泣以身代，匪徒感其孝，乃取銀而釋之。,[]
Q15_73_681,程乃攜父避居演州府城，父沒廬墓周，年明命十一年，番金薨。,[]
Q15_73_682,東城縣人，父母早亡，祖母為劫徒旌星清所執，以油火焚其指，家人皆驚走。,[]
Q15_73_683,瀛年十三，即前來滅火，號泣乞哀，别徒乃釋之。,[]
Q15_73_684,之後祖母得病，半年日夜親視湯藥，未嘗少怠，鄉里皆以順孫稱。,[]
Q15_73_685,亡巨主宜祿縣人性樸，,[]
Q15_73_686,之明命八年，,[]
Q15_73_687,旌固為北寔業農，,[]
Q15_73_688,與人無爭，,[]
Q15_73_689,一日使其子買屋嶽下，,[]
Q15_73_690,日於礎石下獲銀一笏，,[]
Q15_73_691,歸述其事垣曰，,[]
Q15_73_692,此乃家主所藏之物，,[]
Q15_73_693,非其有而取之不義也，,[]
Q15_73_694,即將原銀交之，,[]
Q15_73_695,守冬還略無吝色。,[]
Q15_73_696,明命八年，旌五夕所秀番。,[]
Q15_73_697,氏 圓 兴 元 县 人 ， 年 十 六 归 于 香 山 安 邑 。,[]
Q15_73_698,进 氏 匱 士 丁 儒 完 爲 妾 ， 黎 永 盛 年 闲 ， 儒 完 北 使 卒 于 道 ， 及 归 襀 抵 贯 ， 氏 即 自 縛 以 殉 。,[]
Q15_73_699,事 請 追 贈 亚 顺 夫人 ， 建 祠 賜 节 妇 斾 额 ， 竝 祀 田 畝 清 妾 有 艳 色 ， 不 秩 卒 孀 居 守 志 。,[]
Q15_73_700,后 逆 贼 阮 有 求 掠 其 乡 强 致 之 ， 氏 给 贼 求 一 拜 夫 祠 ， 即 与 俱 去 。,[]
Q15_73_701,贼 引 至 夫 祠 泣 拜 訖 ， 遂 引 所 自 列 才 莫 责 。,[]
Q15_73_702,王 所 元 諒 之 妻 也 ， 痛 其 夫 为 贼 所 杀 。,[]
Q15_73_703,辛 酐 年 潜 诣 施 耐 军 次 ， 因 鄧 陈 常 入 见 ， 以 贼 情 請 ， 寻 奉 命 北 归 ， 招 训 豪 目 。,[]
Q15_73_704,事 泄 ， 又 为 僞 怪 所 得 ， 欣 不 屈 ， 伏 剑 而 死 。,[]
Q15_73_705,欣 无 子 ， 嘉 隆 元 年 廕 其 一 姊 主 唱 ， 三年 给 北 宁 唱 田 十 畝 。,[]
Q15_73_706,紹 治 三 年 改 给 父 安 元 氏 唱 ，,[]
Q15_73_707,事 清 化 弘 化 县 唱 田 十 畝 ，,[]
Q15_73_708,与 元 諒 �生一男，,[]
Q15_73_709,夫病務司局務質局房司肯從斷去右指以誓守聚澤付苞美東城縣旌傳卷同莎美人進士志。,[]
Q15_73_710,明命八年旌正上集人年上五嫁村人杜名仕為妻，年二十。,[]
Q15_73_711,員跪告以己意，老人攜與之行，約半里，見茅屋有數閒，員隨老人入，屏上有書數卷，屏下有水一圩，日與勺水飲之，因授一囊，謂曰：“子歸求之，有餘。,[]
Q15_73_712,”師忽老人與茅屋都不見。,[]
Q15_73_713,員返回，頃刻到家，已十二年矣。,[]
Q15_73_714,後或寢十餘日不起，或啜粥數匕，父以狂士呼之。,[]
Q15_73_715,員有親姑，年七旬，寡居無子，家食匱乏，許錢二十一文，謂曰：“買二十文，須畱一文，可周一身之用。,[]
Q15_73_716,”姑如其言，旦買則暮還，依數。,[]
Q15_73_717,姑沒後，錢亦失矣。,[]
Q15_73_718,員常遊玉山，宿於館，謂館婦曰：“不久有火災，許一喪酒，若有火，當以此酒酒之，否則延燒而社內失火。,[]
Q15_73_719,”婦以酒洒之，忽然雨降，火滅，雨中有酒氣，三日不散。,[]
Q15_73_720,員常遊弘化縣，見一老人行乞，員憐其老，賜之一杖，謂曰：“凡至某市，須植此杖於路旁，人往見之，必以錢交插至杖頭滿百文，即止。,[]
Q15_73_721,”老人如其言，亦能豐足。,[]
Q15_73_722,三年後，老人死而杖亦失。,[]
Q15_73_723,員年四十，父宦於京，員在家飭構祭堂，造祭器，製服乃藏之，赴京數日而質卒。,[]
Q15_73_724,及迎極回華畢，員拜母而去，不知所之。,[]
Q15_73_725,後五年。,[]
Q15_73_726,員母汲塟，畢夜聞墓閒哭聲，至旦家人往視之，見墓前一匣，上書曰：“子范”，員致祭之物。,[]
Q15_73_727,家人起視，得銀一百兩，錢五百緡及鱗羞。,[]
Q15_73_728,此後人或遇於昇隆城，或見於神符嶺，後不知所終。,[]
Q15_73_729,一土產玉蜀黍，皆有諸縣出。,[]
Q15_73_730,清皆有諸縣布帛生絲，茅堯出興元縣。,[]
