ID,sentence,reference_Id
Q2_64_096,東西距二十五十里，,"[""[[955, 0], [1041, 0], [1041, 1610], [955, 1610]]"", ""[[632, 0], [693, 0], [693, 1610], [632, 1610]]"", ""[[306, 0], [371, 0], [371, 1610], [306, 1610]]"", ""[[244, 0], [306, 0], [306, 1610], [244, 1610]]""]"
Q2_64_097,南北距三十七里，,"[""[[244, 0], [306, 0], [306, 1610], [244, 1610]]"", ""[[183, 0], [244, 0], [244, 1610], [183, 1610]]"", ""[[930, 0], [994, 0], [994, 1617], [930, 1617]]""]"
Q2_65_098,東至三海，,"[""[[871, 0], [930, 0], [930, 1617], [871, 1617]]""]"
Q2_65_099,西至香水縣界，,"[""[[678, 0], [743, 0], [743, 1617], [678, 1617]]"", ""[[286, 0], [351, 0], [351, 1617], [286, 1617]]"", ""[[954, 0], [1043, 0], [1043, 1595], [954, 1595]]"", ""[[693, 0], [757, 0], [757, 1595], [693, 1595]]""]"
Q2_66_100,南至香水、,"[""[[433, 0], [501, 0], [501, 1595], [433, 1595]]"", ""[[180, 0], [241, 0], [241, 1595], [180, 1595]]"", ""[[118, 0], [180, 0], [180, 1595], [118, 1595]]""]"
Q2_67_101,富祿二縣界，,"[""[[762, 0], [826, 0], [826, 1626], [762, 1626]]"", ""[[565, 0], [632, 0], [632, 1626], [565, 1626]]"", ""[[498, 0], [565, 0], [565, 1626], [498, 1626]]""]"
Q2_67_102,北至香茶縣界（漢日南郡之地），,"[""[[163, 0], [232, 0], [232, 1626], [163, 1626]]"", ""[[74, 0], [163, 0], [163, 1626], [74, 1626]]"", ""[[698, 0], [761, 0], [761, 1609], [698, 1609]]""]"
Q2_67_103,占城為里州，,[]
Q2_67_104,安南陳朝為利蓬思容三縣隸化州，,[]
Q2_67_105,屬明改世榮為士榮縣，,[]
Q2_68_106,以利蓬思容二縣併八之黎改思榮縣屬肇豐府，,"[""[[698, 0], [761, 0], [761, 1609], [698, 1609]]"", ""[[569, 0], [634, 0], [634, 1609], [569, 1609]]"", ""[[186, 0], [251, 0], [251, 1609], [186, 1609]]""]"
Q2_68_107,本朝初改今縣名。,"[""[[122, 0], [186, 0], [186, 1609], [122, 1609]]""]"
Q2_69_108,明命三年改隸承天府，十六年柝縣轄六總地，置香水、富祿二縣。,"[""[[806, 0], [867, 0], [867, 1624], [806, 1624]]""]"
Q2_69_109,嗣德四年裁省縣員歸香茶縣並攝，三十年一仍舊設知縣，今領總六經村坊香人，系在府東南十九里，東西距邑九十翟才陽三十里，南北距五十一里，東至富榮縣界，西至香茶左。,"[""[[414, 0], [477, 0], [477, 1624], [414, 1624]]"", ""[[219, 0], [285, 0], [285, 1624], [219, 1624]]"", ""[[153, 0], [219, 0], [219, 1624], [153, 1624]]"", ""[[705, 0], [771, 0], [771, 1608], [705, 1608]]"", ""[[576, 0], [644, 0], [644, 1608], [576, 1608]]"", ""[[515, 0], [576, 0], [576, 1608], [515, 1608]]"", ""[[320, 0], [383, 0], [383, 1608], [320, 1608]]"", ""[[874, 0], [934, 0], [934, 1617], [874, 1617]]"", ""[[618, 0], [684, 0], [684, 1617], [618, 1617]]"", ""[[554, 0], [618, 0], [618, 1617], [554, 1617]]"", ""[[484, 0], [554, 0], [554, 1617], [484, 1617]]"", ""[[158, 0], [224, 0], [224, 1617], [158, 1617]]"", ""[[637, 0], [762, 0], [762, 1613], [637, 1613]]"", ""[[507, 0], [570, 0], [570, 1613], [507, 1613]]"", ""[[373, 0], [438, 0], [438, 1613], [373, 1613]]"", ""[[313, 0], [373, 0], [373, 1613], [313, 1613]]"", ""[[186, 0], [247, 0], [247, 1613], [186, 1613]]""]"
Q2_73_110,澤源界，南至香茶縣界及山，北至香茶、富榮二縣界，原香茶、富榮二縣地。,"[""[[926, 0], [990, 0], [990, 1625], [926, 1625]]""]"
Q2_73_111,明命十六年柝言象系在府，,"[""[[866, 0], [926, 0], [926, 1625], [866, 1625]]"", ""[[805, 0], [866, 0], [866, 1625], [805, 1625]]""]"
Q2_73_112,置領總五社、,[]
Q2_73_113,村坊邑五十八，,"[""[[608, 0], [673, 0], [673, 1625], [608, 1625]]""]"
Q2_73_114,書府界東南偏五十一里，,"[""[[346, 0], [412, 0], [412, 1625], [346, 1625]]"", ""[[215, 0], [281, 0], [281, 1625], [215, 1625]]""]"
Q2_74_115,東西距三十七里，,"[""[[833, 0], [897, 0], [897, 1631], [833, 1631]]"", ""[[574, 0], [640, 0], [640, 1631], [574, 1631]]"", ""[[255, 0], [319, 0], [319, 1631], [255, 1631]]"", ""[[886, 0], [945, 0], [945, 1647], [886, 1647]]""]"
Q2_75_116,南北距九十四里，,"[""[[886, 0], [945, 0], [945, 1647], [886, 1647]]"", ""[[622, 0], [690, 0], [690, 1647], [622, 1647]]"", ""[[362, 0], [493, 0], [493, 1647], [362, 1647]]"", ""[[69, 0], [162, 0], [162, 1647], [69, 1647]]"", ""[[901, 0], [968, 0], [968, 1605], [901, 1605]]""]"
Q2_75_117,東至海，,[]
Q2_75_118,西至香水縣界，,[]
Q2_75_119,南夾廣南省和榮縣界，,[]
Q2_75_120,北至富榮縣界，,[]
Q2_76_121,原香茶、,"[""[[643, 0], [710, 0], [710, 1605], [643, 1605]]""]"
Q2_76_122,富榮二縣地。,"[""[[643, 0], [710, 0], [710, 1605], [643, 1605]]""]"
Q2_76_123,明命十六年柝置。,"[""[[643, 0], [710, 0], [710, 1605], [643, 1605]]"", ""[[382, 0], [450, 0], [450, 1605], [382, 1605]]""]"
Q2_76_124,嗣德四年裁省縣員歸香水縣，兼攝。,"[""[[322, 0], [382, 0], [382, 1605], [322, 1605]]"", ""[[810, 0], [869, 0], [869, 1607], [810, 1607]]""]"
Q2_77_125,三十六年仍舊設知義日系在府縣，今領總四社、村坊邑八十七屬。,"[""[[744, 0], [810, 0], [810, 1607], [744, 1607]]"", ""[[679, 0], [744, 0], [744, 1607], [679, 1607]]"", ""[[417, 0], [477, 0], [477, 1607], [417, 1607]]"", ""[[286, 0], [350, 0], [350, 1607], [286, 1607]]"", ""[[218, 0], [286, 0], [286, 1607], [218, 1607]]"", ""[[64, 0], [151, 0], [151, 1607], [64, 1607]]""]"
Q2_78_126,日陽東北十四里，東西距三十八里有奇，南北距二十五里，東至香茶縣永治社界，西至豐田縣界，南至香茶縣界，北至海。,"[""[[827, 0], [888, 0], [888, 1594], [827, 1594]]"", ""[[697, 0], [760, 0], [760, 1594], [697, 1594]]"", ""[[634, 0], [697, 0], [697, 1594], [634, 1594]]"", ""[[440, 0], [505, 0], [505, 1594], [440, 1594]]"", ""[[310, 0], [373, 0], [373, 1594], [310, 1594]]"", ""[[185, 0], [245, 0], [245, 1594], [185, 1594]]"", ""[[755, 0], [819, 0], [819, 1602], [755, 1602]]"", ""[[428, 0], [491, 0], [491, 1602], [428, 1602]]"", ""[[298, 0], [363, 0], [363, 1602], [298, 1602]]"", ""[[164, 0], [231, 0], [231, 1602], [164, 1602]]"", ""[[964, 0], [1055, 0], [1055, 1598], [964, 1598]]"", ""[[442, 0], [513, 0], [513, 1598], [442, 1598]]"", ""[[818, 0], [883, 0], [883, 1618], [818, 1618]]"", ""[[622, 0], [751, 0], [751, 1618], [622, 1618]]"", ""[[295, 0], [363, 0], [363, 1618], [295, 1618]]"", ""[[230, 0], [295, 0], [295, 1618], [230, 1618]]"", ""[[963, 0], [1050, 0], [1050, 1607], [963, 1607]]""]"
Q2_82_127,漢日南郡之地，占城為里州，安南陳朝為茶偈縣屬化州屬，明因之黎改丹田縣屬肇豐府，本朝初改今縣名，明命三年改隸承天府，十六年摘二總隸豐田縣存領總五社。,"[""[[705, 0], [769, 0], [769, 1607], [705, 1607]]"", ""[[643, 0], [705, 0], [705, 1607], [643, 1607]]"", ""[[514, 0], [575, 0], [575, 1607], [514, 1607]]"", ""[[383, 0], [449, 0], [449, 1607], [383, 1607]]"", ""[[882, 0], [1013, 0], [1013, 1622], [882, 1622]]"", ""[[688, 0], [754, 0], [754, 1622], [688, 1622]]"", ""[[426, 0], [490, 0], [490, 1622], [426, 1622]]"", ""[[232, 0], [296, 0], [296, 1622], [232, 1622]]"", ""[[162, 0], [232, 0], [232, 1622], [162, 1622]]"", ""[[831, 0], [896, 0], [896, 1606], [831, 1606]]"", ""[[767, 0], [831, 0], [831, 1606], [767, 1606]]"", ""[[701, 0], [767, 0], [767, 1606], [701, 1606]]"", ""[[635, 0], [701, 0], [701, 1606], [635, 1606]]""]"
Q2_84_128,皇日系在府北五十七村坊邑甲五十八，豐日黑里，東西距九十國明市制定定民，元定安定務安司界，西至山崗，南至香茶、廣田二縣界，北至海。,"[""[[505, 0], [573, 0], [573, 1606], [505, 1606]]"", ""[[247, 0], [313, 0], [313, 1606], [247, 1606]]"", ""[[39, 0], [130, 0], [130, 1606], [39, 1606]]"", ""[[938, 0], [1001, 0], [1001, 1608], [938, 1608]]"", ""[[814, 0], [878, 0], [878, 1608], [814, 1608]]""]"
Q2_84_129,陵縣界，原廣田、香茶二縣地。,[]
Q2_85_130,明命十六年析置，嗣德四年裁省縣員歸廣田併攝，三十一年仍舊設縣，今領總五社、村坊邑甲四十。,"[""[[619, 0], [682, 0], [682, 1608], [619, 1608]]"", ""[[484, 0], [550, 0], [550, 1608], [484, 1608]]""]"
Q2_85_131,謹按：明命十五年府臣黎文貴王有光等奏請分設六縣，隨山川形勢。,"[""[[157, 0], [224, 0], [224, 1608], [157, 1608]]"", ""[[772, 0], [834, 0], [834, 1605], [772, 1605]]"", ""[[644, 0], [706, 0], [706, 1605], [644, 1605]]"", ""[[572, 0], [644, 0], [644, 1605], [572, 1605]]"", ""[[186, 0], [249, 0], [249, 1605], [186, 1605]]""]"
Q2_86_132,便地勢毗連者分隸之一，自左澤源而下，沿香江南岸，下至順安海口，遵海而北至永治社，橫過前城港道，歷富屋江南岸，溯至山蒲源，賴憑社，分設為香茶縣，分爲六總。,"[""[[186, 0], [249, 0], [249, 1605], [186, 1605]]"", ""[[946, 0], [1013, 0], [1013, 1625], [946, 1625]]"", ""[[365, 0], [425, 0], [425, 1625], [365, 1625]]"", ""[[831, 0], [899, 0], [899, 1585], [831, 1585]]"", ""[[567, 0], [640, 0], [640, 1585], [567, 1585]]"", ""[[253, 0], [314, 0], [314, 1585], [253, 1585]]"", ""[[873, 0], [934, 0], [934, 1590], [873, 1590]]""]"
Q2_89_133,一自葦野上社，沿香江南岸下至順安海口，遵海而南至涼院河澳，二邑，橫過河貯江東岸，通于良祿文江，溯至演派平陸，夾葦野上社，仍設富榮縣，分六總。,"[""[[745, 0], [810, 0], [810, 1590], [745, 1590]]"", ""[[417, 0], [480, 0], [480, 1590], [417, 1590]]"", ""[[960, 0], [1047, 0], [1047, 1587], [960, 1587]]""]"
Q2_90_134,一自富屋江北岸，富禮江分順流至金堆港，橫過成功安禄壩澗，東西邑，三江海兒而北，夾世至社，西甲又橫過富禮，夾唐隆轉南至萊舍古塔等社，原廣田縣改爲豐田縣，分爲五總。,"[""[[898, 0], [960, 0], [960, 1587], [898, 1587]]"", ""[[574, 0], [643, 0], [643, 1587], [574, 1587]]"", ""[[253, 0], [318, 0], [318, 1587], [253, 1587]]"", ""[[131, 0], [192, 0], [192, 1587], [131, 1587]]"", ""[[875, 0], [1117, 0], [1117, 1597], [875, 1597]]"", ""[[481, 0], [548, 0], [548, 1597], [481, 1597]]"", ""[[417, 0], [481, 0], [481, 1597], [417, 1597]]"", ""[[958, 0], [1045, 0], [1045, 1576], [958, 1576]]""]"
Q2_92_135,一自古碑下至安魯，横過賢良山松，上至唐隆富農政祿，橫江過於世至西甲以外，夾廣治界首以內沿海一帶至世至社東甲，夾堈澗西邑，設廣宅縣，分爲五總。,"[""[[700, 0], [765, 0], [765, 1576], [700, 1576]]"", ""[[378, 0], [440, 0], [440, 1576], [378, 1576]]"", ""[[127, 0], [251, 0], [251, 1576], [127, 1576]]"", ""[[775, 0], [864, 0], [864, 1586], [775, 1586]]"", ""[[542, 0], [608, 0], [608, 1586], [542, 1586]]"", ""[[413, 0], [474, 0], [474, 1586], [413, 1586]]"", ""[[63, 0], [153, 0], [153, 1586], [63, 1586]]"", ""[[957, 0], [1045, 0], [1045, 1560], [957, 1560]]"", ""[[893, 0], [957, 0], [957, 1560], [893, 1560]]""]"
Q2_94_136,一自左澤源而下，沿香江南岸至楊春舊小江，通于神符江西岸，以至符牌夾安農福安安渠富春等社，設富祿縣，分爲五總。,"[""[[764, 0], [827, 0], [827, 1560], [764, 1560]]"", ""[[638, 0], [698, 0], [698, 1560], [638, 1560]]"", ""[[507, 0], [567, 0], [567, 1560], [507, 1560]]"", ""[[437, 0], [507, 0], [507, 1560], [437, 1560]]"", ""[[124, 0], [186, 0], [186, 1560], [124, 1560]]""]"
Q2_95_137,一自神符通于河貯，橫過河中奉政北夾涼院河澳，安憑直至于三海以內，夾廣南界首，設新榮縣，分爲四總。,"[""[[609, 0], [672, 0], [672, 1577], [609, 1577]]"", ""[[472, 0], [539, 0], [539, 1577], [472, 1577]]"", ""[[953, 0], [1049, 0], [1049, 1575], [953, 1575]]"", ""[[695, 0], [756, 0], [756, 1575], [695, 1575]]"", ""[[565, 0], [631, 0], [631, 1575], [565, 1575]]"", ""[[183, 0], [245, 0], [245, 1575], [183, 1575]]""]"
Q2_97_138,奉准定廣田仍舊縣名，富祿改爲香水，廣宅改爲豐田，新榮改爲富祿。,"[""[[874, 0], [934, 0], [934, 1582], [874, 1582]]"", ""[[681, 0], [748, 0], [748, 1582], [681, 1582]]"", ""[[613, 0], [681, 0], [681, 1582], [613, 1582]]"", ""[[420, 0], [481, 0], [481, 1582], [420, 1582]]""]"
Q2_97_139,形勢東瀛之內復有小海，西巖之外復有重巒，三之注見湯其才。,"[""[[420, 0], [481, 0], [481, 1582], [420, 1582]]"", ""[[962, 0], [1050, 0], [1050, 1590], [962, 1590]]"", ""[[770, 0], [837, 0], [837, 1590], [770, 1590]]"", ""[[576, 0], [644, 0], [644, 1590], [576, 1590]]"", ""[[452, 0], [515, 0], [515, 1590], [452, 1590]]"", ""[[258, 0], [321, 0], [321, 1590], [258, 1590]]"", ""[[932, 0], [991, 0], [991, 1601], [932, 1601]]"", ""[[869, 0], [932, 0], [932, 1601], [869, 1601]]""]"
Q2_99_140,方曰，注見淨其見才溫湯，言山迴轉而南，右澤源諸山延亘其右，山川環衛，原隰沃饒，界海傍山，魚鱉材木不可勝用，洵所謂天府者也。,"[""[[741, 0], [808, 0], [808, 1601], [741, 1601]]"", ""[[613, 0], [678, 0], [678, 1601], [613, 1601]]"", ""[[416, 0], [482, 0], [482, 1601], [416, 1601]]"", ""[[159, 0], [221, 0], [221, 1601], [159, 1601]]"", ""[[65, 0], [159, 0], [159, 1601], [65, 1601]]"", ""[[634, 0], [700, 0], [700, 1583], [634, 1583]]"", ""[[440, 0], [507, 0], [507, 1583], [440, 1583]]"", ""[[376, 0], [440, 0], [440, 1583], [376, 1583]]"", ""[[124, 0], [186, 0], [186, 1583], [124, 1583]]"", ""[[941, 0], [1005, 0], [1005, 1598], [941, 1598]]"", ""[[685, 0], [750, 0], [750, 1598], [685, 1598]]""]"
Q2_101_141,其名山則有倉山、御屏山、玉盞山、應堆山、海雲山；其大川則有香江、富屋江、利農河、普利河。,"[""[[360, 0], [423, 0], [423, 1598], [360, 1598]]"", ""[[228, 0], [293, 0], [293, 1598], [228, 1598]]"", ""[[894, 0], [959, 0], [959, 1582], [894, 1582]]"", ""[[765, 0], [828, 0], [828, 1582], [765, 1582]]"", ""[[379, 0], [442, 0], [442, 1582], [379, 1582]]"", ""[[316, 0], [379, 0], [379, 1582], [316, 1582]]"", ""[[865, 0], [1119, 0], [1119, 1593], [865, 1593]]"", ""[[739, 0], [805, 0], [805, 1593], [739, 1593]]""]"
Q2_103_142,見山川其重險則有鎭海城、海山關、海雲關（天下第一雄關），興堡、油木堡控制其東南，甘露堡鎮牢堡扼限其西北。,"[""[[673, 0], [739, 0], [739, 1593], [673, 1593]]"", ""[[543, 0], [609, 0], [609, 1593], [543, 1593]]"", ""[[349, 0], [412, 0], [412, 1593], [349, 1593]]"", ""[[907, 0], [970, 0], [970, 1555], [907, 1555]]"", ""[[715, 0], [775, 0], [775, 1555], [715, 1555]]"", ""[[521, 0], [583, 0], [583, 1555], [521, 1555]]"", ""[[202, 0], [262, 0], [262, 1555], [202, 1555]]"", ""[[813, 0], [871, 0], [871, 1576], [813, 1576]]""]"
Q2_105_143,順安海汛帆檣輻輳以通諸夏，左右山源巖溪糾結以限諸蠻，險陸相乘，形勢扼塞，水土平善，尤為四方之所和會。,"[""[[614, 0], [680, 0], [680, 1576], [614, 1576]]"", ""[[419, 0], [480, 0], [480, 1576], [419, 1576]]""]"
Q2_105_144,自古建都之地，未有過於此者也。,"[""[[62, 0], [154, 0], [154, 1576], [62, 1576]]"", ""[[887, 0], [951, 0], [951, 1576], [887, 1576]]""]"
Q2_106_145,氣候四序常煥，春初桃已花，正二兩月溫風和暢，榔始含苞，俗謂之胎槨風。,"[""[[503, 0], [564, 0], [564, 1576], [503, 1576]]"", ""[[307, 0], [368, 0], [368, 1576], [307, 1576]]""]"
Q2_107_146,三月暑氣漸盛，辰有疾風南來，俗曰南暴，行船可戒。,"[""[[929, 0], [993, 0], [993, 1591], [929, 1591]]"", ""[[547, 0], [611, 0], [611, 1591], [547, 1591]]"", ""[[417, 0], [481, 0], [481, 1591], [417, 1591]]"", ""[[343, 0], [417, 0], [417, 1591], [343, 1591]]""]"
Q2_108_147,四月小滿間亦有潦，五六七月南風盛發，七月初七以前雨，俗謂之洗車前。,"[""[[960, 0], [1049, 0], [1049, 1582], [960, 1582]]"", ""[[763, 0], [831, 0], [831, 1582], [763, 1582]]"", ""[[510, 0], [574, 0], [574, 1582], [510, 1582]]"", ""[[378, 0], [443, 0], [443, 1582], [378, 1582]]"", ""[[252, 0], [317, 0], [317, 1582], [252, 1582]]"", ""[[918, 0], [984, 0], [984, 1602], [918, 1602]]"", ""[[861, 0], [918, 0], [918, 1602], [861, 1602]]""]"
Q2_109_148,八九月天氣稍涼，常有雨潦，又常有東風間發數日而止，俗謂之辭律風。,"[""[[730, 0], [799, 0], [799, 1602], [730, 1602]]"", ""[[537, 0], [601, 0], [601, 1602], [537, 1602]]"", ""[[276, 0], [340, 0], [340, 1602], [276, 1602]]""]"
Q2_109_149,十月初三、十三、二十三常潦，諺云公舍妃不舍，十月逢三潦復下，潦退而雨名洗泥雨。,"[""[[211, 0], [276, 0], [276, 1602], [211, 1602]]"", ""[[903, 0], [963, 0], [963, 1606], [903, 1606]]"", ""[[771, 0], [836, 0], [836, 1606], [771, 1606]]"", ""[[127, 0], [254, 0], [254, 1606], [127, 1606]]"", ""[[863, 0], [989, 0], [989, 1606], [863, 1606]]"", ""[[733, 0], [863, 0], [863, 1606], [733, 1606]]"", ""[[211, 0], [343, 0], [343, 1606], [211, 1606]]"", ""[[627, 0], [755, 0], [755, 1580], [627, 1580]]""]"
Q2_109_150,冬細雨，水色藉名灰雨。,[]
Q2_112_151,一年之中，秋半以同民司學、學育務業、市學、學市科局、學局務、民務深司，年秋務民间有。,"[""[[499, 0], [627, 0], [627, 1580], [499, 1580]]"", ""[[368, 0], [499, 0], [499, 1580], [368, 1580]]"", ""[[300, 0], [368, 0], [368, 1580], [300, 1580]]"", ""[[115, 0], [177, 0], [177, 1580], [115, 1580]]""]"
Q2_112_152,興天賭之言語，未敢必得也。,[]
Q2_112_153,凡此節候，實關農事。,[]
Q2_113_154,恭炤明命年間，聖祖仁皇帝御製農諺詩集十一首，謹錄於左，以備測驗農辰：雲遞年除夕子時，原厲母亩辰如天色明地色暗者，年豐者則利於魚。,"[""[[518, 0], [611, 0], [611, 1588], [518, 1588]]"", ""[[894, 0], [996, 0], [996, 1574], [894, 1574]]""]"
Q2_114_155,寧耳若地色明而天色暗，元日晴明好農功，十倍收。,"[""[[833, 0], [894, 0], [894, 1574], [833, 1574]]""]"
Q2_114_156,若逢陰雨冷，惟恐損西疇東花風者，则是世云元旦晴明冷則夏務歉收矣。,[]
Q2_114_157,澄後先日有雨，是歲卜豐登。,"[""[[382, 0], [513, 0], [513, 1574], [382, 1574]]""]"
Q2_115_158,出辰東方要光芒植節，五更初源民後民明司，或前後一二日有雨者，則是年豐登。,"[""[[473, 0], [606, 0], [606, 1588], [473, 1588]]"", ""[[217, 0], [346, 0], [346, 1588], [217, 1588]]"", ""[[777, 0], [907, 0], [907, 1601], [777, 1601]]""]"
Q2_116_159,月正二大瓜杲熟行行，若逢五六大秋務穀穰襄。,"[""[[522, 0], [650, 0], [650, 1601], [522, 1601]]"", ""[[41, 0], [137, 0], [137, 1601], [41, 1601]]""]"
Q2_117_160,又以遞年正月二月大者，則夏天一切芋房民房，房民務濟安司，房刷司止秋務田。,"[""[[605, 0], [745, 0], [745, 1606], [605, 1606]]"", ""[[407, 0], [471, 0], [471, 1606], [407, 1606]]"", ""[[345, 0], [407, 0], [407, 1606], [345, 1606]]"", ""[[213, 0], [279, 0], [279, 1606], [213, 1606]]""]"
Q2_118_161,仲夏昴星出可驗，誰星明一星二星朗先下稼者成，三星四星潤中下稼者榮，五三六七星耀後下稼者亨。,"[""[[961, 0], [1048, 0], [1048, 1587], [961, 1587]]"", ""[[576, 0], [640, 0], [640, 1587], [576, 1587]]"", ""[[256, 0], [318, 0], [318, 1587], [256, 1587]]"", ""[[679, 0], [745, 0], [745, 1608], [679, 1608]]""]"
Q2_119_162,中夏昴出辰見上一星明者，先農事者豐，中三四星明者適中農事者豐，下日手堂五六七星明者則稱遲者反獲豐矣。,"[""[[546, 0], [612, 0], [612, 1608], [546, 1608]]"", ""[[70, 0], [155, 0], [155, 1608], [70, 1608]]"", ""[[774, 0], [839, 0], [839, 1586], [774, 1586]]"", ""[[447, 0], [519, 0], [519, 1586], [447, 1586]]""]"
Q2_120_163,巳月鬼螞多，是歲不宜禾，更恐大風甚揚塵走石沙，螳螂蝗類多則不利至生今發卜。,"[""[[389, 0], [447, 0], [447, 1586], [389, 1586]]""]"
Q2_120_164,頁司令義於禾，更防多大風矣。,[]
Q2_121_165,多之。,"[""[[858, 0], [920, 0], [920, 1592], [858, 1592]]""]"
Q2_121_166,令貴夕豆作個著中占，不宜禾穀，須防有大風，纖向內者主不夏月笋生而筍多，大風也。,[]
Q2_121_167,宜禾而更端午日得雨，農圃竝雲宜玉粒垂密密，金菓掛纍纍，豐稔而瓜果亦獲大熟。,"[""[[662, 0], [729, 0], [729, 1592], [662, 1592]]""]"
Q2_121_168,五月五日得雨，则秋成。,[]
Q2_121_169,季夏雨難得，得稱龍血珍。,"[""[[403, 0], [465, 0], [465, 1592], [403, 1592]]""]"
Q2_121_170,倘逢甘澤普是歲稔豐，言京師六月之雨最爲難得，得之則俗謂豐真龍血所酒，甚言珍貴也。,"[""[[403, 0], [465, 0], [465, 1592], [403, 1592]]"", ""[[964, 0], [1053, 0], [1053, 1589], [964, 1589]]""]"
Q2_122_171,若何年是月多雨，則秋成可公。,"[""[[835, 0], [903, 0], [903, 1589], [835, 1589]]""]"
Q2_122_172,何年龍眼盛，是歲稻梁豐，四境歡娛。,"[""[[771, 0], [835, 0], [835, 1589], [771, 1589]]"", ""[[448, 0], [517, 0], [517, 1589], [448, 1589]]""]"
Q2_122_173,一三農慶慰同盛者，則是年百穀亦豐。,"[""[[195, 0], [255, 0], [255, 1589], [195, 1589]]"", ""[[929, 0], [992, 0], [992, 1597], [929, 1597]]""]"
Q2_123_174,其年龍眼結菓最爲茂。,"[""[[868, 0], [929, 0], [929, 1597], [868, 1597]]""]"
Q2_123_175,義庚南方氣燠，冬雷是常候，但於臘月晨腹猶饑者，歲饑曰將半，腹飽者，歲飽耳。,[]
Q2_123_176,風俗地居首善，風氣日開，質樸變為文明，蕃聚蔚爲親比，民人繁庶，習俗醇良，士敦詩書，民勤耕織，技藝精巧，文物煥然。,"[""[[741, 0], [806, 0], [806, 1597], [741, 1597]]"", ""[[546, 0], [611, 0], [611, 1597], [546, 1597]]"", ""[[347, 0], [412, 0], [412, 1597], [347, 1597]]"", ""[[957, 0], [1029, 0], [1029, 1595], [957, 1595]]""]"
Q2_124_177,婚喪略依珠文公家禮，元旦節男女各盛服，先謁家祠，次拜家長，三日內親朋各相往來拜慶。,"[""[[511, 0], [569, 0], [569, 1595], [511, 1595]]"", ""[[250, 0], [311, 0], [311, 1595], [250, 1595]]"", ""[[126, 0], [187, 0], [187, 1595], [126, 1595]]""]"
Q2_124_178,端午節角黍西瓜薦，,[]
Q2_124_179,先祖艾虎插門，,[]
Q2_124_180,採葉爲茶午茶，,[]
Q2_125_181,號端七月燒冥衣以薦其祖先，,"[""[[862, 0], [919, 0], [919, 1599], [862, 1599]]""]"
Q2_125_182,除夕上標張燈燒爆，,[]
Q2_125_183,開正七日下標，,[]
Q2_125_184,鄉各有亭祭以春秋正七十等月十五日謂之三元，,"[""[[670, 0], [736, 0], [736, 1599], [670, 1599]]"", ""[[345, 0], [407, 0], [407, 1599], [345, 1599]]"", ""[[278, 0], [345, 0], [345, 1599], [278, 1599]]"", ""[[817, 0], [884, 0], [884, 1598], [817, 1598]]""]"
Q2_125_185,各具禮薦其先祖，,[]
Q2_125_186,冬至祀先，,[]
Q2_125_187,歲臘掃墓，,[]
Q2_125_188,風俗亦近古焉。,[]
Q2_126_189,承之守去原在京城內，承天坊例設京城提市後里民房安府安安酒。,"[""[[369, 0], [430, 0], [430, 1598], [369, 1598]]"", ""[[922, 0], [984, 0], [984, 1592], [922, 1592]]"", ""[[737, 0], [800, 0], [800, 1592], [737, 1592]]""]"
Q2_127_190,科歷屬府書吏隸焉，謹按：嘉隆初，以為廣德營，設雷守該簿記錄；明命十三年，改為承天府，始改定今官名。,"[""[[737, 0], [800, 0], [800, 1592], [737, 1592]]"", ""[[348, 0], [405, 0], [405, 1592], [348, 1592]]"", ""[[215, 0], [281, 0], [281, 1592], [215, 1592]]"", ""[[145, 0], [215, 0], [215, 1592], [145, 1592]]"", ""[[761, 0], [826, 0], [826, 1595], [761, 1595]]""]"
Q2_128_191,成泰二年，移設在都察院舊所；十一年，移設今莅所屬富春總第八坊，原前水師寨地分，週圍磚式易原設在城內砌四百九十八尺岫陋尺言場寧北坊。,"[""[[314, 0], [375, 0], [375, 1595], [314, 1595]]"", ""[[251, 0], [314, 0], [314, 1595], [251, 1595]]"", ""[[925, 0], [987, 0], [987, 1606], [925, 1606]]"", ""[[672, 0], [737, 0], [737, 1606], [672, 1606]]"", ""[[606, 0], [672, 0], [672, 1606], [606, 1606]]"", ""[[541, 0], [606, 0], [606, 1606], [541, 1606]]"", ""[[61, 0], [151, 0], [151, 1606], [61, 1606]]"", ""[[959, 0], [1052, 0], [1052, 1587], [959, 1587]]"", ""[[899, 0], [959, 0], [959, 1587], [899, 1587]]"", ""[[768, 0], [831, 0], [831, 1587], [768, 1587]]"", ""[[315, 0], [376, 0], [376, 1587], [315, 1587]]"", ""[[250, 0], [315, 0], [315, 1587], [250, 1587]]"", ""[[744, 0], [810, 0], [810, 1583], [744, 1583]]"", ""[[416, 0], [476, 0], [476, 1583], [416, 1583]]"", ""[[348, 0], [416, 0], [416, 1583], [348, 1583]]"", ""[[285, 0], [348, 0], [348, 1583], [285, 1583]]"", ""[[217, 0], [285, 0], [285, 1583], [217, 1583]]""]"
