ID,sentence,reference_Id
Q14_65_125,前黎為驩唐州屬明之石塘偈江。,"[""[[601, 0], [665, 0], [665, 1597], [601, 1597]]"", ""[[534, 0], [601, 0], [601, 1597], [534, 1597]]"", ""[[469, 0], [534, 0], [534, 1597], [469, 1597]]"", ""[[69, 0], [144, 0], [144, 1597], [69, 1597]]""]"
Q14_66_126,沙南皆其地也。,"[""[[959, 0], [1049, 0], [1049, 1598], [959, 1598]]"", ""[[897, 0], [959, 0], [959, 1598], [897, 1598]]""]"
Q14_66_127,後黎改南塘縣隸英都府。,"[""[[835, 0], [897, 0], [897, 1598], [835, 1598]]""]"
Q14_66_128,本朝嘉隆因之，十二年改屬府兼理。,"[""[[706, 0], [769, 0], [769, 1598], [706, 1598]]""]"
Q14_66_129,同慶元年避國諱，改今縣名。,"[""[[447, 0], [515, 0], [515, 1598], [447, 1598]]""]"
Q14_66_130,成泰十年設知縣隸府，統轄令領總四社。,"[""[[384, 0], [447, 0], [447, 1598], [384, 1598]]"", ""[[321, 0], [384, 0], [384, 1598], [321, 1598]]""]"
Q14_67_131,青章系在府東南，東西距八十里，村七十三。,"[""[[795, 0], [853, 0], [853, 1611], [795, 1611]]"", ""[[468, 0], [534, 0], [534, 1611], [468, 1611]]"", ""[[340, 0], [405, 0], [405, 1611], [340, 1611]]"", ""[[271, 0], [340, 0], [340, 1611], [271, 1611]]"", ""[[903, 0], [969, 0], [969, 1594], [903, 1594]]"", ""[[712, 0], [777, 0], [777, 1594], [712, 1594]]"", ""[[650, 0], [712, 0], [712, 1594], [650, 1594]]""]"
Q14_68_132,渭渥陽南北距五十三里，東至河靜省羅山縣界，西至梁山縣界，南至河靜省羅山縣界，北至南壇縣界。,"[""[[455, 0], [523, 0], [523, 1594], [455, 1594]]"", ""[[391, 0], [455, 0], [455, 1594], [391, 1594]]"", ""[[855, 0], [913, 0], [913, 1603], [855, 1603]]"", ""[[591, 0], [657, 0], [657, 1603], [591, 1603]]"", ""[[532, 0], [591, 0], [591, 1603], [532, 1603]]"", ""[[334, 0], [398, 0], [398, 1603], [334, 1603]]"", ""[[137, 0], [202, 0], [202, 1603], [137, 1603]]"", ""[[889, 0], [952, 0], [952, 1602], [889, 1602]]"", ""[[697, 0], [760, 0], [760, 1602], [697, 1602]]"", ""[[634, 0], [697, 0], [697, 1602], [634, 1602]]"", ""[[188, 0], [252, 0], [252, 1602], [188, 1602]]""]"
Q14_71_133,漢咸驩縣地屬明為土油縣，黎初曰清江縣，後改今縣名。,"[""[[915, 0], [979, 0], [979, 1597], [915, 1597]]"", ""[[794, 0], [851, 0], [851, 1597], [794, 1597]]"", ""[[596, 0], [662, 0], [662, 1597], [596, 1597]]"", ""[[400, 0], [462, 0], [462, 1597], [400, 1597]]"", ""[[57, 0], [141, 0], [141, 1597], [57, 1597]]"", ""[[840, 0], [903, 0], [903, 1589], [840, 1589]]"", ""[[580, 0], [644, 0], [644, 1589], [580, 1589]]""]"
Q14_72_134,本朝因之，隸德壽府。,"[""[[387, 0], [450, 0], [450, 1589], [387, 1589]]"", ""[[323, 0], [387, 0], [387, 1589], [323, 1589]]"", ""[[133, 0], [200, 0], [200, 1589], [133, 1589]]""]"
Q14_72_135,明命七年改隸本府，今領總五社。,"[""[[133, 0], [200, 0], [200, 1589], [133, 1589]]"", ""[[591, 0], [653, 0], [653, 1600], [591, 1600]]""]"
Q14_73_136,村寅川守在省城北七十里，東西距八十六進少月五十八里，南北距八十五里，東至海，西至英山葵州二府界五十五里，南至興元府界二十里，北至清化省玉山縣界六十五里。,"[""[[591, 0], [653, 0], [653, 1600], [591, 1600]]"", ""[[137, 0], [203, 0], [203, 1600], [137, 1600]]"", ""[[60, 0], [137, 0], [137, 1600], [60, 1600]]"", ""[[952, 0], [1040, 0], [1040, 1619], [952, 1619]]"", ""[[759, 0], [826, 0], [826, 1619], [759, 1619]]"", ""[[570, 0], [631, 0], [631, 1619], [570, 1619]]"", ""[[371, 0], [441, 0], [441, 1619], [371, 1619]]"", ""[[188, 0], [251, 0], [251, 1619], [188, 1619]]"", ""[[37, 0], [125, 0], [125, 1619], [37, 1619]]"", ""[[913, 0], [975, 0], [975, 1611], [913, 1611]]"", ""[[791, 0], [854, 0], [854, 1611], [791, 1611]]"", ""[[712, 0], [791, 0], [791, 1611], [712, 1611]]"", ""[[202, 0], [269, 0], [269, 1611], [202, 1611]]"", ""[[135, 0], [202, 0], [202, 1611], [135, 1611]]"", ""[[959, 0], [1044, 0], [1044, 1595], [959, 1595]]"", ""[[635, 0], [702, 0], [702, 1595], [635, 1595]]"", ""[[314, 0], [377, 0], [377, 1595], [314, 1595]]"", ""[[190, 0], [249, 0], [249, 1595], [190, 1595]]""]"
Q14_77_137,漢咸驩縣地唐為扶演縣，又改為演州，陳改為演州路，黎先順改為演州府，隸父安承宣領東城瓊二縣。,"[""[[922, 0], [988, 0], [988, 1617], [922, 1617]]"", ""[[671, 0], [733, 0], [733, 1617], [671, 1617]]"", ""[[605, 0], [671, 0], [671, 1617], [605, 1617]]""]"
Q14_77_138,本朝因之，隸德壽府。,"[""[[106, 0], [213, 0], [213, 1617], [106, 1617]]""]"
Q14_77_139,明命十七年改隸本府，今領總五社。,"[""[[106, 0], [213, 0], [213, 1617], [106, 1617]]""]"
Q14_77_140,見方焉府兼理，東西距十三里，南北距五十九里，東至海，西至安城縣界，南至興元府界，北至瓊瑠縣界。,[]
Q14_77_141,唐屬演州地，陳曰土城縣，屬明為東岸縣，隸驩州，黎改今縣名。,[]
Q14_77_142,本朝因之，屬府兼理。,[]
Q14_77_143,明命十八年析萬分黃場葵澤觀化巨林五總置安。,[]
Q14_77_144,城市縣成泰十年復以雲岫關中二總改隸安城，萬分黃場二總仍舊安成象隸之。,[]
Q14_77_145,今領總五社村，一百三十二府統轄，雕在府西北，東西距三十七里，南北距四十四里，東至東城縣界，西至梁山義壇二縣界，南至興元府界，北至東城縣界。,"[""[[106, 0], [213, 0], [213, 1617], [106, 1617]]""]"
Q14_77_146,原東城縣地，明命十八年折五總覘置，今縣名隸府統轄。,[]
Q14_77_147,二十一年又析巨林一總隸義壇，綿嗣德四年省知縣由府兼攝，原領總四。,[]
Q14_77_148,成泰十年換原隸東城二總覘，,[]
Q14_77_149,又摘沿山新募墾諸社村設為文會總隸焉屬府統轄，,[]
Q14_77_150,今領總五社村貫留系在府北，,[]
Q14_77_151,東西距六十里，,[]
Q14_77_152,南北日珍現黑距三十九里，,[]
Q14_77_153,東至海，,[]
Q14_77_154,西至義壇縣界，,[]
Q14_77_155,南至東城安城二縣界，,[]
Q14_77_156,北至清化省玉山縣界。,[]
Q14_77_157,唐屬演州地，屬明之瓊林芙舊茶清三縣皆其地也。,[]
Q14_77_158,黎初改今縣名，本朝因之屬府統轄，原領總十一。,[]
Q14_77_159,明命二十一年析下腹義興樸魯棠溪醇離饒合林羅七冬州總隸義壇縣，,[]
Q14_77_160,今領總四社村八十六月山守在省城西北一百四十八里，,[]
Q14_77_161,東西距八十方二里，,[]
Q14_77_162,南北距二百五里，,[]
Q14_77_163,東至瓊瑠縣界十二里，,[]
Q14_77_164,西至岑祚縣界七十里，,[]
Q14_77_165,南至襄陽縣界一百八十二里，,[]
Q14_77_166,北至清化省農貢縣界二十三里。,[]
Q14_77_167,古演州地，明永樂十三年析置為州，隸演州府。,[]
Q14_77_168,十五年改隸清化府，黎光順改屬父安承宣，原領翠雲、中山二縣，以土官莅之。,[]
Q14_77_169,本朝嘉隆初，仍以土官正該縣、副該縣管治，七年改正該縣為記縣，兼理中山並攝翠雲。,[]
Q14_77_170,明命十五年置流官知府，十七年改中山為桂峯，二十一年增置義棠縣，由府兼攝。,[]
Q14_77_171,嗣德年閒以後，或用漢官或用土著。,[]
Q14_77_172,成泰十八年改設義聖，系東西距一百十八里。,[]
Q14_77_173,漢官今領縣三，義垣焉里，南北距一百五十一里。,[]
Q14_77_174,東至瓊瑠縣界，西至桂峯縣界，南至襄陽縣界，北至清化省農貢縣界。,[]
Q14_77_175,本瓊瑠安城二縣地，本朝明命二十一年析瓊璠七總安城一總，均見又增立壇鄰一總，置義棠縣隸府統轄。,[]
Q14_77_176,嗣德三年改兼理同慶，元年避國諱改今名。,[]
Q14_77_177,成泰十二年設土縣，由府兼理，十四年在省咨請改設漢官，仍未准辦。,[]
Q14_77_178,十九年改為菩縣，,[]
Q14_77_179,設知縣，,[]
Q14_77_180,今領總九社村四十六圭金，,[]
Q14_77_181,系在府西一百十五里，,[]
Q14_77_182,相距及四至里，,[]
Q14_77_183,桂峯累數未詳，,[]
Q14_77_184,驛雲東至義壇縣界，,[]
Q14_77_185,西至岑深經房享堂堂康院務務院務房司中山縣，,[]
Q14_77_186,本朝明命十七年改今名，,[]
Q14_77_187,設土官隸府統轄，,[]
Q14_77_188,嗣德三年省，,[]
Q14_77_189,成泰十四年復設土官，,[]
Q14_77_190,由府兼理，,[]
Q14_77_191,今領總四社村三十六里。,[]
Q14_77_192,岑祚縣界，南至義壇縣界，北至桂峯縣界。,[]
Q14_77_193,黎置本朝因之屬府，兼理。,[]
Q14_77_194,嗣德三年改由府兼攝。,[]
Q14_77_195,成泰十四年設土官，由府兼一理。,[]
Q14_77_196,今領總五隻易守，在省城西二百里。,[]
Q14_77_197,東西社村三十三屬，陽斤距一百三十三里，南北距一百九十二里。,[]
Q14_77_198,東至梁山縣界三十三里，西全泰局市局局安局務府金團後房市百里，北至義壇縣界九十三里。,[]
Q14_77_199,陳為密州屬，明曰茶龍州，又改茶清州，黎曰鄰麟府，領縣四，俗號四麟。,[]
Q14_77_200,本朝嘉隆初，府置管府知府，縣置土該縣記縣。,[]
Q14_77_201,明命三年改今府名，兼理襄陽，統轄永和會元祈山三縣。,[]
Q14_77_202,九年設知縣微政教何堪，後併省由府兼攝，今設土知府領系。,[]
Q14_77_203,東西距七十六里，南北距一百縣四書陽馬九十里。,[]
Q14_77_204,東至梁山縣界，西至永和縣界，南至清漳縣界，北至義壇縣界。,[]
Q14_77_205,黎置縣本朝因之屬府，兼理。,[]
Q14_77_206,領總三社七元口系在府西北四十四里，相距及四至里數未焉未詳。,[]
Q14_77_207,祈馴膾元東至襄陽縣界，西至會元驟界，南至鎭定府界，北至會元縣界。,[]
Q14_77_208,黎曰永康縣，本朝嘉隆元年改今名，屬府統轄。,[]
Q14_77_209,嗣德三年省知縣由府兼攝，領總斤系在三社五其縣治在吹鑨社，今廢示口鳥府西一百七十九里，東至會元縣界，西至鎮寧廣縣界，南至鎭定府界。,[]
Q14_77_210,定府界，北至清化省玉山縣界。,[]
Q14_77_211,黎置縣，本朝因之。,[]
Q14_77_212,嗣德三年，省知縣由府併攝，傾總四社（七）。,[]
Q14_77_213,其縣治在執慕社。,[]
Q14_77_214,今廢，系在府西一百三里，東至永和縣界，西至元焉至祈山縣界，南至永和縣界，北至清化良政州界。,[]
Q14_77_215,黎初曰會寧縣，後改今名。,[]
Q14_77_216,未市財局，局局司司局司局創局創司年，由府併攝，領總三社（五）馬公川鎮寧鎮邊。,[]
Q14_77_217,其縣治在溪門社。,[]
Q14_77_218,今廢，革虞少鎮定鎮靖樂邊五府古羈縻地，今屬牢地眞筆守在省。,[]
Q14_77_219,大法國管治姑存之，以備考古。,[]
Q14_77_220,金下城西謂巖下，東至祈山縣界，西至南掌國界，南至萬象國界，北至鎮邊府界。,[]
Q14_77_221,古盆蠻地，黎初琴公竊據，聖尊討平之，置今府名。,[]
Q14_77_222,領縣七：母光榮、明廣、景淳、金山、清渭、珠瑯、忠順，以土酋琴盧氏世襲為蛇蠻長，三百餘年職貢弗弛。,[]
Q14_77_223,北併呼芒謝老，西通哀牢土廣民稠，為諸蠻長。,[]
Q14_77_224,至永佑末，黎維巒竊據垂數十年，景興三十一年始平之，復以琴盧氏為蛇正副招撫其民。,[]
Q14_77_225,本朝嘉隆元年，萬象國先來款祔，有討賊功。,[]
Q14_77_226,大定後，以其地畀之。,[]
Q14_77_227,明命八年，萬象為暹所破，其國長招阿弩走棲三崗，求援。,[]
Q14_77_228,南掌乘釁侵掠鎮寧，酋長召內以其地來歸，乃授內為鎭寧防禦使，管理府事。,[]
Q14_77_229,設縣曰欽蓮廣康吉漱木凡七縣，各。,[]
Q14_77_230,置土目為知縣，縣丞從府統攝。,[]
Q14_77_231,而召內有罪伏誅，授土知縣為防禦同知，與土縣丞一同理府事。,[]
Q14_77_232,十三年增設廉縣，十五年始火系在府西，東至祈山，設流官知府，領縣八：金焉縣（西至廉縣，南至廣縣，北至蠻撰縣）。,[]
Q14_77_233,明命八年置以土目冀系為土知縣，土縣丞斷儲領總三畔三，在府東，東至廣縣，西至欲縣，南至義名，在府萬象國界，北至吉縣，領總二畔二。,[]
Q14_77_234,廣陽東南東至木縣，西至吉縣，南至萬象長來，在府西國界，北至欽縣，領總二畔二。,[]
Q14_77_235,周東南東至欽縣，西至南掌二畔二，康陽國界，南至嶽縣，北至蠻撰縣，本芒險蠻。,[]
Q14_77_236,明命十三年內真臺寺在省西北屬，始置縣領總二畔二。,[]
Q14_77_237,欽遠月府治未建，東至葵州府，西至興化省寧邊州，南至鎮寧府，北至清化省良政州，本哀牢芒虎七蠻黎以前三年一貢。,[]
Q14_77_238,本朝嘉隆初年以鎭寧府畀萬象貢路，遂絕。,[]
Q14_77_239,明命八年萬象爲暹羅。,[]
Q14_77_240,所破鎭寧道通七蠻土目，求內附，乃改為七縣：曰車虎、岑祚、芒栏、蠻撰、呈固、岑郁、蠻歉。,[]
Q14_77_241,各設土知縣、縣丞。,[]
Q14_77_242,從久安管轄九司（司民公院）、登欽三縣，置為鎮蠻府。,[]
Q14_77_243,改直邑系東至岑祚縣，隸清化省。,[]
Q14_77_244,今領縣四：耳房累界，西至蠻撰縣界，南至鎮寧府欽縣界，北至清化鎭蠻府岑柳縣界。,[]
Q14_77_245,本芒虎蠻，明命八年置縣，驩領總四社村。,[]
Q14_77_246,乍系東至葵州府翠雲縣界，西至十五岑永鼎芒欄縣界，南至鎮寧府卷縣界，北至清化良政州界。,[]
Q14_77_247,本七關系東至岑祚，岑祚蠻總五社村十四屯相恩縣界，西至南掌國界，南至鎮寧府欽縣界，北至慈巽，系車虎縣界。,[]
Q14_77_248,本芒欄蠻，總二社村，八曰東至車虎縣界，西至南掌國界，南至鎮寧府廉縣界，北至鎭蠻府岑郴縣界。,[]
Q14_77_249,本芒樽嵩屬興化省寧邊州，明命八年稱爲芒撰眞臣，寸歸附，因置今縣名，領總四社村。,[]
Q14_77_250,九金貝所在省西南，四至里數未詳。,[]
Q14_77_251,本哀牢地，屬明曰玉麻州，隸父安府。,[]
Q14_77_252,黎初置爲玉麻府，鄭皋州，十二週三年一貢。,[]
Q14_77_253,本朝嘉隆初年，以其地畀萬象。,[]
Q14_77_254,明命八年，萬象爲暹羅所破。,[]
Q14_77_255,鄭皋州甘吉、甘悶、帆靈三蠻求內屬，乃改甘吉蠻爲甘吉縣，甘闢蠻爲甘門縣，帆靈蠻爲甘靈縣，各設土知縣、縣丞。,[]
Q14_77_256,九年改爲鎭定府，以三縣隸之。,[]
Q14_77_257,後為蠻牢侵掠，土民驚散。,[]
Q14_77_258,二十一年，甘吉、甘門二縣土目將民投寓於香山，十靈系本帆縣地，改隸德壽府。,[]
Q14_77_259,今領縣一，七屬世靈蠻。,[]
Q14_77_260,明命八年，改置領總四十五，眞壽等在省西。,[]
Q14_77_261,年蠻牢侵掠，土民驚散未回。,[]
Q14_77_262,金或斥南四至里數未詳。,[]
Q14_77_263,古盆蠻地屬哀牢黎。,[]
Q14_77_264,太祖辰來貢，太和六年，改爲歸合州。,[]
Q14_77_265,光順十年，置臨安府，三領歸合一州，凡十二崗十一冊隸父安。,[]
Q14_77_266,一本朝嘉隆十八年，以屬州清朗丹，改隸廣平。,[]
Q14_77_267,明命七年，又以屬州三桶蠻地近廣平，改隸之。,[]
Q14_77_268,八年，深源、燕山、夢山三崗酋長詣鎮獻方物，請列編戶。,[]
Q14_77_269,九年，廢臨安府，置今府名，改三崗爲三縣，置土知縣、縣丞，又以會長爲宣慰同知，管理府務。,[]
Q14_77_270,十年，又設歸合汛屬之省轄，歸合州名遂廢。,[]
Q14_77_271,二十年，歸合汛改爲歸合總，置該總從汛守公務，改采貢系舊深源崗。,[]
Q14_77_272,明命隸香山縣，今領縣三。,[]
Q14_77_273,治沙焉，九年改置。,[]
Q14_77_274,十九年，蠻牢侵掠，土民燕系舊燕，夢山系舊夢，固豪閒絕鳧守，在省西南。,[]
Q14_77_275,自府至省城十二日程，至多良月萬象故城二十日程，至暹羅國界一月程。,[]
Q14_77_276,本樂丸貢蠻，其先乙牙隴自立爲會長，其子乙升歸附於暹，乃封爲頗布林馬羅職諸書。,[]
Q14_77_277,其壻馬熾昌及熾昌死後，立升子倍梏繼之。,[]
Q14_77_278,本朝嘉隆年。,[]
Q14_77_279,間求內附，通職貢明，命九年，土酋來獻方物，願列編戶，乃置今府名，授會長逋林為宣慰同知，管府事。,[]
Q14_77_280,十四年，逋林叛去，以土目侶光代其職。,[]
Q14_77_281,肥蛇嫩為土知州，後被蠻牢侵掠，土民形勢：東臨大海，西阻羣山，藍江抱其南，冷溪限其北。,[]
Q14_77_282,前則鴻嶺九十九峯重重作案，且又襟帶禁藍，控扼會漓，千仞嶺馳如萬馬，山路咽喉，會統口屹立，雙魚海疆，關鎖其上游諸路，羈縻番落。,[]
Q14_77_283,西北則毗接清興，西南則控制暹牢，號稱四塞，右畿形勝之一巨鎮也。,[]
Q14_77_284,氣候：,[]
Q14_77_285,一正月東風，辰發；,[]
Q14_77_286,二月天氣溫和；,[]
Q14_77_287,三月以後南風，書卷將發，前一二夜電光閃爍，達曙，淡雲釐彥虚片片班布天際，或疏雨，刻許風至，鳴林著屋聲如迅雷；,[]
Q14_77_288,江海波濤淘湧，或三四日一止，或七八日一止。,"[""[[106, 0], [213, 0], [213, 1617], [106, 1617]]""]"
Q14_77_289,王六月卷愈盛，常嗇雨，八九月常有暴風，或一年作，或三四年一作，或十數年一作。,[]
Q14_77_290,初從東北起，或轉東至南而息，轉西至南而息。,[]
Q14_77_291,若未至南而驟息，後必復木海水漲溢，什自貝包屋抄，將發前。,[]
Q14_77_292,東北有暈如虹，俗謂之颶母風，以虹爲颶之母也。,[]
Q14_77_293,又有片雲漫空疾飛，海人呼爲颶潮風。,[]
Q14_77_294,廣東航海者曰犁頭雲，東坡颶風賦云斷虹飲江而北，指赤雲夹日以飛翔，此颶之漸也。,[]
Q14_77_295,作必於禾蟲生候，故謂。,[]
Q14_77_296,之禾虫暴秋冬，無霜雪，多雨潦，有一月數次潦者，源頭山潦迅疾，廬屋畜產常爲所漂蕩。,[]
Q14_77_297,以其山高海近，灌浸不過數日，故古來無堤政，俗每占雲以知晴雨，雲自海出东北來則多雨，雲自西南來則多晴，故諺有云：「雲下海，暑方大；雲出岫，雨如注」。,[]
Q14_77_298,易曰：「密雲不雨，自我西郊」，亦一驗也。,[]
Q14_77_299,十月雷乃收聲，而北風辰發，雨多晴少，寒氣漸盛，海濤鼓盪，近海者亦以濤聲作止爲雨晴之候。,[]
Q14_77_300,十一月地始凍，十二月漸溫，雷亦早發，稼穫有二熟。,[]
Q14_77_301,十一月立苗，夏四月熟，六月立苗，冬十月熟，又有三月穀，八月穀，隨地樹藝皆可收熟，但夏最忌北風，冬最忌南風。,[]
Q14_77_302,南風則變白，北風則變黑。,[]
Q14_77_303,又每以重陽得雨，為有年之兆。,[]
Q14_77_304,端午日雨，则多由顿冬至日雨则旱。,[]
Q14_77_305,上游諸府三九兩月嵐瘴最盛，農事亦起於冬，其氣候早明乐有異耳。,[]
Q14_77_306,風俗士尚氣節，多豪邁篤志好學，文尚雄勁，不事花麗，工出其肆。,[]
Q14_77_307,商多於賈，農力耕作，習尙儉約，以地瘠民貧故也。,[]
Q14_77_308,而其氣質樸厚，持守專確，敦本業，畏名教，急公義，風俗略同，故魁科顯宦代出聞人。,[]
Q14_77_309,邊郡朝廷名垂竹帛，明志所謂驩州之人醇秀好學，有所見傳，所謂瘠土之民好義，可一證也。,[]
Q14_77_310,故黎朝創業申興，詳臣多著龍羅，雖從。,[]
Q14_77_311,行之士本與清化同稱為優兵，其忠義之風槩可想見。,[]
Q14_77_312,至如民間歲節，元旦祀先，仲春祈穀，端午懸門艾以除癘，季夏祀土祗以祈福，季秋報穀，孟冬嘗新，俗與清化略同。,[]
Q14_77_313,若夫葵襄上游，俗頗鄙陋，刀耕火耨，各以產物互相貿易。,[]
Q14_77_314,三月亦有祈福，十月亦有嘗新，而家居則祀妖鬼，鎭寧尤甚。,[]
Q14_77_315,木棧為屋，布幅為衣，奉佛則附以家先，祭神則配以芒長。,[]
Q14_77_316,此皆羈縻之地，禮教所罕及也。,[]
Q14_77_317,城也翁或城製龜樣，周圍六百三十丈，高一丈。,[]
Q14_77_318,城省方上，有女墻，高二尺五寸。,[]
Q14_77_319,濠深八尺。,[]
Q14_77_320,門三門，外均有月壘。,[]
Q14_77_321,在宜祿縣安場永安二社，舊黎承憲治，在興元縣曰藍城，尋移在宜祿縣安勇社。,[]
Q14_77_322,本朝嘉隆三年，移築土妻己守台城，於今所明命十二年，砌蜂石集元所六在都安總正的村。,[]
Q14_77_323,嘉隆初為英山府治，十二二年仍為縣治，無有城池。,[]
Q14_77_324,成泰十年改今府名寅州守成周一百七十九丈二尺，高九尺。,[]
Q14_77_325,濠彥少升劫廣一丈，深六尺，兩岸各砌蜂石，今或存或摘載。,[]
Q14_77_326,載回使座門三，在東城縣高舍社安朗村，舊黎府治在東壘社，僞西移於僊李社曰僊李堡。,[]
Q14_77_327,本朝明命三年，改僊李堡為演州府城，五年移築土城於今所。,[]
Q14_77_328,十三年初畔走山守台，在梁山縣都梁社嚴勝村，舊黎本。,[]
Q14_77_329,朝嘉隆元年移於興元縣正的村，十二年移於南壇縣香攬社。,[]
Q14_77_330,明命七年移於盛樂社，嗣德四年移築土城於佛偈社，冬川守台在義壇縣。,[]
Q14_77_331,合同慶二年移今所，多少月沂和村，暮山舊在翠雲縣同樂社。,[]
Q14_77_332,嗣德三年移於義烈義易冊，尋移於巨林社。,[]
Q14_77_333,成泰八年移今所，守或周六十八丈，高四尺二寸，在襄陽縣正所坎安社，舊在沉香社。,[]
Q14_77_334,本朝明命十一年移築土城，眞寧寸台周七十八丈，竹壘在欽於今所，金斤縣扶班處，舊在廣縣古道處。,[]
Q14_77_335,明命十三年移於廊呈處，十皇策緊台五年移於吉縣樂田地，尋移今所，市焉立在金原錦場二社，舊在梧陽吳寶聖緊在舍二社。,[]
Q14_77_336,本朝嘉隆年間移焉王五鼎六苞厚社，舊在瓊之或系台在公忠社，奉律村舊岫社，後移焉步坊恩次在安里社。,[]
Q14_77_337,嗣德四年省成泰十年青豈系台在武烈社，舊在土濠黎末移良場清渥恩六社，復建今所社。,[]
Q14_77_338,本朝因之成每亶系台在延攬社，儀隸泰十二年移今所，月均馬村，成秦十年建學校，省昌在省城東南永安社，舊武易在省城安省鳥在文廟北。,[]
Q14_77_339,紹治七年移言均勇社下村，墻砌蜂石，周一百九十三丈，高四尺雙元寸五寸，場內堂院竝氏紹治三年建集元月在府治南。,[]
Q14_77_340,正的村成泰、貧川守學，在府城邕，十年改為府，始設學海小月台西南，高舍社春安庸之西，明命五年建，在府良日守城南。,[]
Q14_77_341,嗣因兵火，嗣德二十七年移，一月在府治西，芳蓮村舊在南壇縣府治西，嗣穆德四年移於清漳縣治西，八年移於梁山縣府治南。,[]
Q14_77_342,成泰十五年移今所，,[]
Q14_77_343,瓊瑠縣學在縣治西，,[]
Q14_77_344,苞厚社，,[]
Q14_77_345,明命十二年建，,[]
Q14_77_346,安城縣學在縣治西，,[]
Q14_77_347,奉律村舊在安清漳縣學在縣治西，,[]
Q14_77_348,艮場社，,[]
Q14_77_349,嗣德四年省訓導，,[]
Q14_77_350,南壇縣學在縣治南，,[]
Q14_77_351,延攬社，,[]
Q14_77_352,成泰十年建。,[]
Q14_77_353,戶口嘉隆年間，,[]
Q14_77_354,原額丁數六萬五千四百餘人，,[]
Q14_77_355,嗣德年間八萬一百七十八，,[]
Q14_77_356,河靜道丁額籍亦在數內，,[]
Q14_77_357,下同差外，,[]
Q14_77_358,稅錢五萬四百七十一貫八陌三十文，,[]
Q14_77_359,十一年新定搜銀正納壯二項，,[]
Q14_77_360,免徭丁共四萬七百七十五人，,[]
Q14_77_361,銀共八萬八千七百五十四元四百八十九入內，,[]
Q14_77_362,正納四兌艮乙書七千七里萬四千二百三十七人，,[]
Q14_77_363,乘金力直十二百九十七元，,[]
Q14_77_364,代納二日公益銀一萬七千六百九十四元八毛，,[]
Q14_77_365,合共銀十一萬五千六百九十一元八毛。,[]
Q14_77_366,鞏田，嗣德年間原額田土十七萬九百七十六畝，徵粟九萬八百七十六斛，稅錢十四萬三千六貫銀一千一百十二兩，籍亦在數內，河靜道田土冊，成泰十年田土。,[]
Q14_77_367,十萬二百三十八畝五（高）九尺，税外，稅錢三萬三千八百三十貫四陌十八文。,[]
Q14_77_368,徵粟一百六十三萬二千七十三升三合六勺四抄九撮。,[]
Q14_77_369,十一年新定，稅銀田土共十四萬六千三百六十畝零，銀共九萬五千九百七十九元四毫二仙。,[]
Q14_77_370,十八年，田土二十一萬三千六十四畝，稅銀二十二萬八千三百三元四毫，附納百分之六，銀一萬一千四百十五元一毫五仙，合共二十三萬九千七百十八元五毫五仙。,[]
Q14_77_371,隹貢山，在南壇縣東烈秀攬二社，從大鑊山灰蒼口經清泉金盆胡岡赭林諸山連絡而來，突起一峯，高大方正。,[]
Q14_77_372,鋼江遶其北，藍江環其南，山下為萬安衛梅黑帝遺壘，亦有廟在焉。,[]
Q14_77_373,屋漏話雲：驩州今巨鎮，雄嶺古名山。,[]
Q14_77_374,湖分川四塞，江合海重關，是父安之一鎭山也。,[]
Q14_77_375,見上大盤大駟大海諸山，貴上有升天同嵩，腹有大慧寺。,[]
Q14_77_376,寺左有泉匯為石井，山腰茶茗蒼翠可玩，俯瞰嫩湖雄嶺山峙其右，藍城山鎮其左，岡江嫩川纏纔其西，東前望藍江，江之南千仞山排青獻秀，近在拱揖，寔父安一大名勝。,[]
Q14_77_377,青池裴輝璧，登大慧寺有詩云：“小石層巒最上頭，乾坤渺渺意悠悠。,[]
Q14_77_378,天掙列嶂渾疑翼，地折長江略似鈎。,[]
Q14_77_379,”去路穿條僧狎虎歸，鞭挾菜牧馴牛，最憐。,[]
Q14_77_380,石井泉源活深，,[]
Q14_77_381,僅容獻，,[]
Q14_77_382,不莫在梁山縣都梁社，,[]
Q14_77_383,週回十三貴四，,[]
Q14_77_384,盡收有口望，,[]
Q14_77_385,峭拔乖溪繞其後，,[]
Q14_77_386,藍江當其前，,[]
Q14_77_387,水通孝襄，,[]
Q14_77_388,陸達英演它月，,[]
Q14_77_389,在梁山縣佛偈社，,[]
Q14_77_390,卜從模山東下平陽，,[]
Q14_77_391,亦一要害之地也。,[]
Q14_77_392,突起峻拔，南枕藍江，山下有佗市，水陸湊集，亦稱佳勝。,[]
Q14_77_393,青池裴輝璧詩有云：「幽叢劍過成通徑，密霧晴月在南壇」。,[]
Q14_77_394,縣清水社，從大鑊來出大江古口，清泉絡繹而來，西連金盆赭林南峯，请山南連雄嶺雲屯諸山，北連青泉諸山。,[]
Q14_77_395,山後有岡，江紫流入藍江，山外有清水溪匯為嫩湖一條，天險。,[]
Q14_77_396,黎嘉泰年間，晉國公阮景模與莫將阮倦相拒屯兵于此，遺壘今在青池。,[]
Q14_77_397,裴輝璧詩有云：「迄今珍在南壇遺址，胡岡畔想像風煙護戰塵」。,[]
Q14_77_398,凶山縣嫩柳社，從雄嶺山東下平陽北來，突起北山尖秀如傘，山之西有嫩湖一彎如月，光景可挹。,[]
