ID,sentence,reference_Id
Q7_31_080,長獻丁田冊籍，請列州縣，乃以芒嶸一道，那賁上薊佐邦昌盛，尋溢巴欄嶼俸七冊，廊辰一冊，凡九貢蠻，改為九州，其四原五冊六族稅巒改為十五總。,"[""[[759, 0], [825, 0], [825, 1728], [759, 1728]]"", ""[[319, 0], [430, 0], [430, 1728], [319, 1728]]"", ""[[1519, 0], [1596, 0], [1596, 1738], [1519, 1738]]"", ""[[1460, 0], [1519, 0], [1519, 1738], [1460, 1738]]""]"
Q7_31_081,北屬向化州，創員與局務務務務司制務堂局品務與局司。,[]
Q7_32_082,甘露道輸納十二年，改為甘露府，設知府兼理向化州，統轄九州。,"[""[[1460, 0], [1519, 0], [1519, 1738], [1460, 1738]]""]"
Q7_32_083,十五年，改何化州為向化縣。,[]
Q7_32_084,嗣德三年，又改為成化縣。,[]
Q7_32_085,五年摘順一昌由靈海陵三縣地三十二社村，設甘棠災為甘一總隸八府轄。,"[""[[1343, 0], [1460, 0], [1460, 1738], [1343, 1738]]""]"
Q7_32_086,六年省甘露府，設成化。,[]
Q7_32_087,尋設向化縣後，亦撤罷。,[]
Q7_32_088,維新二年，復設。,[]
Q7_32_089,今領：東至海陵順昌二縣界，西至那賁成化縣州界，南至上薕州界，北至由靈縣界。,"[""[[1343, 0], [1460, 0], [1460, 1738], [1343, 1738]]""]"
Q7_32_090,古哀牢地，明命三年置向化州，隸甘露道。,[]
Q7_32_091,十二年，改甘露道為府，兼理向化州。,[]
Q7_32_092,十五年，《大南一統志》卷七，改為向化縣。,"[""[[1260, 0], [1343, 0], [1343, 1738], [1260, 1738]]"", ""[[317, 0], [416, 0], [416, 1738], [317, 1738]]"", ""[[1694, 0], [1789, 0], [1789, 1732], [1694, 1732]]"", ""[[1634, 0], [1694, 0], [1694, 1732], [1634, 1732]]""]"
Q7_33_093,嗣德三年，又改為成化縣。,"[""[[1363, 0], [1475, 0], [1475, 1732], [1363, 1732]]""]"
Q7_33_094,廣治之名，成化八縣轄。,[]
Q7_33_095,六年省甘露府，設縣衙。,"[""[[1148, 0], [1259, 0], [1259, 1732], [1148, 1732]]"", ""[[875, 0], [956, 0], [956, 1732], [875, 1732]]""]"
Q7_33_096,三十九年省縣員，復設府衙，兼理屬轄漢民三總七十務務房與局務科務務司員務務員民與務定，有司村坊伯什鼎南夾承天府山分，北夾成化縣之地，置向化州，設知州，隸甘露道。,"[""[[652, 0], [764, 0], [764, 1732], [652, 1732]]"", ""[[431, 0], [544, 0], [544, 1732], [431, 1732]]"", ""[[1668, 0], [1766, 0], [1766, 1728], [1668, 1728]]"", ""[[1567, 0], [1668, 0], [1668, 1728], [1567, 1728]]"", ""[[988, 0], [1143, 0], [1143, 1728], [988, 1728]]"", ""[[877, 0], [988, 0], [988, 1728], [877, 1728]]"", ""[[682, 0], [739, 0], [739, 1728], [682, 1728]]"", ""[[328, 0], [379, 0], [379, 1728], [328, 1728]]"", ""[[270, 0], [328, 0], [328, 1728], [270, 1728]]"", ""[[1688, 0], [1786, 0], [1786, 1722], [1688, 1722]]"", ""[[1629, 0], [1676, 0], [1676, 1722], [1629, 1722]]"", ""[[1415, 0], [1473, 0], [1473, 1722], [1415, 1722]]"", ""[[865, 0], [919, 0], [919, 1722], [865, 1722]]"", ""[[592, 0], [646, 0], [646, 1722], [592, 1722]]""]"
Q7_35_097,八年，以四原五冊六族稅巒改為十五總，屬州轄。,"[""[[429, 0], [476, 0], [476, 1722], [429, 1722]]"", ""[[366, 0], [429, 0], [429, 1722], [366, 1722]]"", ""[[257, 0], [311, 0], [311, 1722], [257, 1722]]""]"
Q7_35_098,後復合為九總。,[]
Q7_36_099,十二年，改甘露道為府，設府員兼理州事。,"[""[[1573, 0], [1669, 0], [1669, 1725], [1573, 1725]]""]"
Q7_36_100,十五年改向化州為縣，嗣德三年又改為成化縣。,"[""[[1328, 0], [1397, 0], [1397, 1725], [1328, 1725]]"", ""[[1018, 0], [1077, 0], [1077, 1725], [1018, 1725]]"", ""[[754, 0], [935, 0], [935, 1725], [754, 1725]]""]"
Q7_36_101,二十九年復設甘露府，尋設縣衙，在員嶠總旭上社，後移近枚嶺，尋撤罷。,"[""[[419, 0], [475, 0], [475, 1725], [419, 1725]]"", ""[[1735, 0], [1791, 0], [1791, 1724], [1735, 1724]]"", ""[[1574, 0], [1623, 0], [1623, 1724], [1574, 1724]]"", ""[[1459, 0], [1516, 0], [1516, 1724], [1459, 1724]]""]"
Q7_37_102,維新元年省臣疏請復設，在原莅所江著該治蠻伴九總社房。,"[""[[1408, 0], [1459, 0], [1459, 1724], [1408, 1724]]"", ""[[1294, 0], [1355, 0], [1355, 1724], [1294, 1724]]"", ""[[913, 0], [972, 0], [972, 1724], [913, 1724]]""]"
Q7_37_103,成泰年間，九邑八十三隸，府統轄。,"[""[[913, 0], [972, 0], [972, 1724], [913, 1724]]"", ""[[865, 0], [913, 0], [913, 1724], [865, 1724]]"", ""[[750, 0], [810, 0], [810, 1724], [750, 1724]]""]"
Q7_37_104,華歷少州稅例，由使座芒榮外，距成化縣西八日程，州轄連夾收辨山少那賁，尋湓樂邊府安代源諸地界。,"[""[[689, 0], [750, 0], [750, 1724], [689, 1724]]"", ""[[475, 0], [531, 0], [531, 1724], [475, 1724]]""]"
Q7_37_105,古哀牢地，其先名儀婚，乃南內。,[]
Q7_37_106,猥茲蠻長之子願褒轅初，猥蠻長生四子：長龍鬱，次佐婚，次儀枯，火肥昌。,"[""[[475, 0], [531, 0], [531, 1724], [475, 1724]]"", ""[[363, 0], [418, 0], [418, 1724], [363, 1724]]"", ""[[192, 0], [248, 0], [248, 1724], [192, 1724]]""]"
Q7_37_107,猥茲蠻長死，,[]
Q7_37_108,龍鬱兄X弟送喪於外，,[]
Q7_37_109,其姑夫據再自立，,[]
Q7_37_110,及還閉門不納，,[]
Q7_37_111,龍鬱相率奔嵯嶸界，,[]
Q7_38_112,遺民多從之，,"[""[[1744, 0], [1803, 0], [1803, 1728], [1744, 1728]]"", ""[[1474, 0], [1526, 0], [1526, 1728], [1474, 1728]]""]"
Q7_38_113,遂攻逐硭嶸酋長而據其地，,[]
Q7_38_114,相與訂約，,[]
Q7_38_115,禱於坡薰山之神，,"[""[[1253, 0], [1304, 0], [1304, 1728], [1253, 1728]]""]"
Q7_38_116,卜兄弟何人應居此者？,"[""[[1145, 0], [1197, 0], [1197, 1728], [1145, 1728]]"", ""[[924, 0], [986, 0], [986, 1728], [924, 1728]]""]"
Q7_38_117,倦婿獨得吉X兆，龍鬱乃往那賁，儀枯往尋湓，肥昌往上薊皆能雄長，占有其地，各為一州之長。,"[""[[758, 0], [814, 0], [814, 1728], [758, 1728]]"", ""[[701, 0], [758, 0], [758, 1728], [701, 1728]]"", ""[[364, 0], [423, 0], [423, 1728], [364, 1728]]"", ""[[309, 0], [364, 0], [364, 1728], [309, 1728]]"", ""[[1581, 0], [1628, 0], [1628, 1725], [1581, 1725]]""]"
Q7_39_118,其嵯嶸大南一統志卷七，自儀婿傳至儀鈴，凡十五世，原屬貢蠻。,"[""[[1252, 0], [1302, 0], [1302, 1725], [1252, 1725]]"", ""[[919, 0], [986, 0], [986, 1725], [919, 1725]]"", ""[[816, 0], [871, 0], [871, 1725], [816, 1725]]"", ""[[705, 0], [761, 0], [761, 1725], [705, 1725]]""]"
Q7_39_119,明命廣治八年始列州縣，改授儀鈴為土知州，賜姓林，世居甫固之地，田疇一百五十二處，民數二千餘人，墾荒坡播樹穀，地宜糯稻桑蠶，其利頗厚。,"[""[[429, 0], [484, 0], [484, 1725], [429, 1725]]"", ""[[1735, 0], [1790, 0], [1790, 1725], [1735, 1725]]"", ""[[1406, 0], [1463, 0], [1463, 1725], [1406, 1725]]"", ""[[1138, 0], [1191, 0], [1191, 1725], [1138, 1725]]"", ""[[752, 0], [808, 0], [808, 1725], [752, 1725]]""]"
Q7_40_120,明命十二年例定歲輸税銀人二錢三，嗣德年間僅存四十七人，尹貴少五日程，在廊辰州之北，州轄連夾哀牢昌盛。,"[""[[642, 0], [699, 0], [699, 1725], [642, 1725]]"", ""[[240, 0], [342, 0], [342, 1725], [240, 1725]]"", ""[[201, 0], [240, 0], [240, 1725], [201, 1725]]"", ""[[1617, 0], [1733, 0], [1733, 1728], [1617, 1728]]"", ""[[1185, 0], [1240, 0], [1240, 1728], [1185, 1728]]"", ""[[1041, 0], [1084, 0], [1084, 1728], [1041, 1728]]"", ""[[627, 0], [692, 0], [692, 1728], [627, 1728]]""]"
Q7_40_121,上薊畦嶸諸地界，地廣與嵯嶸等，原屬沙湓州。,[]
Q7_41_122,其先龍鸞乃猥茲之長子，自龍鬱開拓，傳至槎掣，凡十五世。,"[""[[464, 0], [527, 0], [527, 1728], [464, 1728]]"", ""[[416, 0], [464, 0], [464, 1728], [416, 1728]]"", ""[[355, 0], [416, 0], [416, 1728], [355, 1728]]""]"
Q7_41_123,世修職貢，原名吒奔，明命四年改今名。,"[""[[302, 0], [355, 0], [355, 1728], [302, 1728]]"", ""[[1738, 0], [1797, 0], [1797, 1732], [1738, 1732]]"", ""[[1626, 0], [1683, 0], [1683, 1732], [1626, 1732]]""]"
Q7_41_124,八年列八州縣，改授儀掣為土知州，賜姓石。,[]
Q7_42_125,世居那賁江岸，田疇一百四十處，民數二千餘人。,"[""[[1572, 0], [1626, 0], [1626, 1732], [1572, 1732]]"", ""[[1360, 0], [1410, 0], [1410, 1732], [1360, 1732]]"", ""[[1250, 0], [1303, 0], [1303, 1732], [1250, 1732]]""]"
Q7_42_126,其後漂散，嗣德年間僅存四十七人，尹貴少五日程，在廊辰州之北，州轄連夾哀牢昌盛。,"[""[[1034, 0], [1082, 0], [1082, 1732], [1034, 1732]]"", ""[[809, 0], [867, 0], [867, 1732], [809, 1732]]"", ""[[417, 0], [473, 0], [473, 1732], [417, 1732]]"", ""[[1681, 0], [1737, 0], [1737, 1728], [1681, 1728]]"", ""[[1626, 0], [1681, 0], [1681, 1728], [1626, 1728]]""]"
Q7_43_127,嗣德年間，僅存二百人，距縣西間丁數滅至三百四十一人，黨南七日程，在此嶸州之南，州轄夾那賁廊順芒敏諸地界，原屬沙湓州。,"[""[[1571, 0], [1626, 0], [1626, 1728], [1571, 1728]]"", ""[[1466, 0], [1519, 0], [1519, 1728], [1466, 1728]]"", ""[[1355, 0], [1403, 0], [1403, 1728], [1355, 1728]]"", ""[[1299, 0], [1355, 0], [1355, 1728], [1299, 1728]]"", ""[[1187, 0], [1245, 0], [1245, 1728], [1187, 1728]]"", ""[[812, 0], [869, 0], [869, 1728], [812, 1728]]"", ""[[431, 0], [480, 0], [480, 1728], [431, 1728]]""]"
Q7_43_128,其先肥昌乃猥茲之季子也，自肥昌傳至儀甫，凡十二世。,"[""[[368, 0], [431, 0], [431, 1728], [368, 1728]]""]"
Q7_44_129,原屬貢蠻，明命八年始列州縣，改授嗟甫為土知州，賜姓邱。,"[""[[1686, 0], [1743, 0], [1743, 1728], [1686, 1728]]"", ""[[1582, 0], [1636, 0], [1636, 1728], [1582, 1728]]""]"
Q7_44_130,世居羅嫩江，其地山麓高燥，有田百四十處，民一千五百人。,"[""[[1398, 0], [1522, 0], [1522, 1728], [1398, 1728]]""]"
Q7_44_131,後漸漂散，嗣德年間數止二百六五日，距縣西南偏十日程，在巴欄，人尋洛少州之北，州轄夾接澹江巴心巴欄屹嶸諸地界，地廣與茈嶸相等，原屬靖安州。,"[""[[211, 0], [288, 0], [288, 1728], [211, 1728]]""]"
Q7_44_132,其先槎枯乃猥茲之次子也，,[]
Q7_44_133,初恁枯開拓此州，,[]
Q7_44_134,日漸彊大，,[]
Q7_44_135,併兼巴欄俸佐邦昌盛四州之地，,[]
Q7_44_136,使其長子坡茹欽芒居屹俸州，,[]
Q7_44_137,次子坡芽獪居昌盛州，,[]
Q7_44_138,又次子儀欽居佐邦州，,[]
Q7_44_139,又次子槎嶠居巴欄州，,[]
Q7_44_140,而槎枯自居尋湓州之地。,[]
Q7_44_141,儀枯死，其外孫儀口繼之，傳至儀丙，凡十四世。,[]
Q7_44_142,原名沉湓，明命四年改今名，仍隸貢蠻，八年始列州縣，改授儀。,[]
Q7_44_143,內爲土知州，賜姓向，世居尋湓江岸，田地平坦，無山林，田疇凡四十二處，民數一千一百人。,[]
Q7_44_144,土産：白鹽、檳榔、象、馬、牛、牢、鱷魚，朝斗魚最多。,[]
Q7_44_145,其後人民漂散，尚未上，距縣西南偏十日程，在尋湓州回復峙倖州之南。,[]
Q7_44_146,州轄夾接澹江、巴欄、尋湓、那賁諸地界，地廣與尋溢相等，原屬靖安州。,[]
Q7_44_147,其先坡茹欽芒乃儀枯之長子也，,[]
Q7_44_148,自欽芒傳至儀氤凡八世，,[]
Q7_44_149,初隸貢蠻，,[]
Q7_44_150,與尋溢同額籍，,[]
Q7_44_151,明命八年始列州縣，,[]
Q7_44_152,別二州額，,[]
Q7_44_153,改授位盧為土知州，,[]
Q7_44_154,賜姓谷，,[]
Q7_44_155,世居嫩區之地，,[]
Q7_44_156,田地平坦，,[]
Q7_44_157,無山林，,[]
Q7_44_158,田凡四十處，,[]
Q7_44_159,民數四百四十人。,[]
Q7_44_160,土産：白鹽、檳榔、糯米、牛、牢亦多。,[]
Q7_44_161,其三關州距縣西南十後蠻民漂散，大不如前，巳相少五日程，地近C房務務務安—務務路房濟X嶸諸地界，原屬靖安州。,[]
Q7_44_162,其先儀嶠乃儀枯之第四子也，,[]
Q7_44_163,自儀嶠傳至儀銀凡七世，,"[""[[211, 0], [288, 0], [288, 1728], [211, 1728]]""]"
Q7_44_164,初隸貢蠻，,[]
Q7_44_165,與尋湓同額籍，,[]
Q7_44_166,明命八年始列州縣，,[]
Q7_44_167,改授儀銀為土知州，,[]
Q7_44_168,賜姓同，,[]
Q7_44_169,世居程催江岸，,[]
Q7_44_170,地勢平坦，,[]
Q7_44_171,無山林，,[]
Q7_44_172,有田四十三處，,[]
Q7_44_173,民數一千餘人。,[]
Q7_44_174,土産與尋湓同。,[]
Q7_44_175,其後上乃州距縣西六日程。,[]
Q7_44_176,D蠻民流散，尚未復回仁豐在那賁州之西，州轄夾接嵯嶸、昌盛、廊連烏江諸地界，原屬靖安州。,[]
Q7_44_177,其先儀欽乃儀枯之第三子也，自信欽傳至儀召左從日。,[]
Q7_44_178,凡七世，原名破氷，明命四年改今名，八年始列州縣，改授儀召為土知州，賜姓領世居佐邦江岸，其地山麓高燥，有田十二處，民數三百餘人，後漸漂散。,[]
Q7_44_179,嗣德與務務務房司與務司與監衛創房與院司三十九人，盛少州之南，州轄連接嵯嶸那賁佐邦廊連諸地界，原屬靖安州。,[]
Q7_44_180,其先坡牙矜乃嗟枯之第二子也，,[]
Q7_44_181,自坡牙矜至信可凡七世，,[]
Q7_44_182,原名昌襟，,[]
Q7_44_183,明命四年改今名，,[]
Q7_44_184,八年列八州縣，,[]
Q7_44_185,改授儀可為土知州，,[]
Q7_44_186,賜姓山世居蛇矛江岸，,[]
Q7_44_187,其地境埆，,[]
Q7_44_188,有田十處，,[]
Q7_44_189,民二百餘人，,[]
Q7_44_190,其後漂散。,[]
Q7_44_191,嗣德年間漸已復，僅二十一人，距縣西八日程，在上薊州之東，原屬靖辰州安州。,[]
Q7_44_192,其先名坡牙付，乃龍鬱之次子，初坡牙付兄弟相爭，乃與從人避居巴欄州界，州長許以那端之地居之。,[]
Q7_44_193,坡牙付乃建屋宅以居，其土目蠻丁從者則居那貴蛇蟣溪之地，為坡牙付服役，溪隔那端半日程。,[]
Q7_44_194,自坡牙付傳至儀義凡六世，原冊名明命四年升爲州，八年列八州縣，改授儀義為土知州，賜姓鐵初無地分，其寓地有田六處，民數原二百餘人，嗣德年間七十八人。,[]
Q7_44_195,謹按明命八年九州丁數凡一萬七百九十三人，田九百二十二處，自列編戶日漸漂散，嗣德年間丁數僅。,[]
Q7_44_196,存七百八十六人，田六百十二處。,[]
Q7_44_197,現今稅例經由撈使收辦，致丁數增減如何，未詳。,[]
Q7_44_198,形勢：東臨小海，西傍重巒；水勢縈廻，山形環拱。,[]
Q7_44_199,其名山則佐靈山、巴幔崗；其大川則石捍江、永定河。,[]
Q7_44_200,山堡有鎮牢，甘露海汛有從律越安，更有大長沙崗。,[]
Q7_44_201,遵海而南，儼然沙城擁護，寔畿輔形勝之地也。,[]
Q7_44_202,遊四序，天氣暖多寒少，正二兩月春氣溫和，間有東北風；三月暑氣漸盛，四月以後疾風自可俗曰南暴。,[]
Q7_44_203,務行務、務員衛與學務，務務學、務務務學濟務行務、學務務務學務司。,[]
Q7_44_204,八月涼風至，氣漸舒，間有風潦不測，九十月東風間發，繼有颶風盛發，洪水薦至，立冬以後多寒雨，遇有北風寒冷稍晴，見日氣已漸溫。,[]
Q7_44_205,地勢毗連，故氣候與承天略同。,[]
Q7_44_206,一歲二稻，十一月稼，四月穫為夏務；五月稼，八月穫為秋務。,[]
Q7_44_207,惟海陵縣秋田較多，又有旱務，六月播，十月穫。,[]
Q7_44_208,甘由永三縣土宜勝於夏秋二務。,[]
Q7_44_209,風俗：省轄沿山地多磽瘠，近海土帶浮沙，俗尚儉約，鮮有奢麗。,[]
Q7_44_210,仍地隣畿輔被化最先，習猶樸略，風本醇良。,[]
Q7_44_211,農服先疇士哀素業，士夫家亦稍文雅，故於婿娶、喪祭、酬酢、往來及元旦、端陽諸節，禮風俗大槩與承天同。,[]
Q7_44_212,惟強豪武斷人，鄉曲間多好訟，小民則漁樵耕織，帛以至工商各勤其業，春首延符水以祀土神，七月燒冥衣以薥先祖。,[]
Q7_44_213,歲中會社享神，必暨開耕之祖，不忘本始，亦民德之歸厚也。,[]
Q7_44_214,至若九州土民蠻習蠢陋，少知倫常，尚屬腥羶之俗，然亦易於撫循。,[]
Q7_44_215,城池周四百八十一丈六尺，高一丈有奇，厚省城三丈，門四濠濶四丈六尺，深八尺。,[]
Q7_44_216,嘉隆初，在順昌縣前堅坊，八年移建於海陵石指社。,[]
Q7_44_217,明命四年，土築十八年，砌磚嗣德六年，廢省雷為道城二十蒼豐守台在古城祖，明命九年復爲省城十一年，廉理明靈縣府治在丹裔社十七年，改兼理順昌日靈復設縣治焉。,[]
Q7_44_218,成泰十二年，,[]
Q7_44_219,復移構今所，,[]
Q7_44_220,系在延生社原前在安暹社爭鑿矜屬明鼎治命十八年，,[]
Q7_44_221,移于致禮社嗣德四年，,[]
Q7_44_222,移今在胡舍社嘉隆初治在廉公社，,[]
Q7_44_223,永靈縣治尋移富和社明命十一年爲府兼理府治在丹裔社十七年，,[]
Q7_44_224,府移順昌日靈復設縣治焉。,[]
Q7_44_225,成泰二年，復移在原河上社甘露床成舊道城在甘露社，周一百三十八丈五寸，去門三濠濶一丈，深五尺。,[]
Q7_44_226,明命十一年築上壘名永寧城十六年，改爲府城。,[]
Q7_44_227,紹治三年砌磚石，嗣德六年府廢改城為堡，仍以定蠻管奇充堡員，與縣員同住。,[]
Q7_44_228,二十九屬年復設為府，今在甘露社地分山衙省上游。,[]
Q7_44_229,嗣德二十年，原欽派甘露經理阮文祥請設經理衙於崗昴處，二十九年改為山防衙，管轄甘露、向化二府縣，設正副使並衙屬員役及定蠻奇兵十牒四。,[]
Q7_44_230,五成泰十一年省座，原設督學一，嗣德六年裁省，改設教授，設督學。,[]
Q7_44_231,成泰十九年移構於省城南門外，豐守學在府治東古城祀。,[]
Q7_44_232,原設教授，嗣之靈德六年裁省，二十九年復設力富縣學，原在縣治西丹悅社。,[]
Q7_44_233,明命四年建靈見設訓導一，今移近縣治胡舍社目屬聚學，在縣轄河上社同慶二年初設訓導，未貞建學舍。,[]
Q7_44_234,成泰二年構在今所尋改製瓦益支系，,[]
Q7_44_235,原設訓導一，,[]
Q7_44_236,嗣德六年省減三注陰集學，,[]
Q7_44_237,十九年復設，,[]
Q7_44_238,今近縣治西延生府十客年書原設教授一，,[]
Q7_44_239,嗣德六年改為縣甘靈乃學設訓導，,[]
Q7_44_240,二十九年復設隨便居住，,[]
Q7_44_241,未有學舍。,[]
Q7_44_242,成泰十七年始建於府莅之南行口。,[]
Q7_44_243,嗣德六年廣治設道，合於承天人丁稅例同丹詳承天，二十九年改道復為省，丁數自別白口嗣因事後額籍抄失查究未詳。,[]
Q7_44_244,成泰十年人數共二萬一千七百七十六人，正納一萬六千六百。,[]
Q7_44_245,六十六人，税钱共二万六千九百三十九贯五陌。,[]
Q7_44_246,十一年，一万人，差在数外，除职色兔新定搜银，共三万七千五百九十三元四毛。,[]
Q7_44_247,十八年，一万九千四百五十九人，共银四万九百四十六元八毛，又公益银六千九百七十六五元六毛，合共四万七千九百二十二元四毛。,[]
Q7_44_248,蛮丁一千五百八十九人，银一千一百九十二元。,[]
Q7_44_249,黑田嗣德六年废省设道广治，与承天合。,[]
Q7_44_250,田土税例合为一二十九年复设为省，征额与承天各别。,[]
Q7_44_251,自此事后册籍抄失，无从查究，征数致有未详。,[]
Q7_44_252,成泰十年各项田土五万八千二百八十亩零，徵粟共四万八百三十五斛零，徵钱共二万六千六百九贯零。,[]
Q7_44_253,十一年，田土共六万六千一百七十九亩，新定税银共五万六千六百六十七元四毛。,[]
Q7_44_254,十八年，田土共六万六千六百六十二亩，银共六万四千二百四十三元九毛，附纳百分之五银三千二百十元。,[]
Q7_44_255,建一三辰灵县同尺四面平月，,[]
Q7_44_256,在县西色纯灵山东高可平，,[]
Q7_44_257,官拱其黑石山二里石在由异贞东北，,[]
Q7_44_258,羣贵也也在县僊山灵县可本足与迎局司黑，,[]
Q7_44_259,故名谷名周振乞山道云目传昔有义二径可通里层巒满黄如苍体，,[]
Q7_44_260,西寻灵累之如西二鹵亮纹理新甘露。,[]
Q7_44_261,府同離山遠，筆插雲圍棋於佐靈山，總地俗名二，故名夫象山。,[]
Q7_44_262,其七出洋夕千七廣治，在府西南，二在府西偏枚嶺山西南，在四十二里。,[]
Q7_44_263,三石同府民市民務堂民堂堂，與安務念務十旦里，即科里堂宇民民與民民安司與局挺然秀。,[]
Q7_44_264,右一中，有周嶺起三峰，兩先朝御駕曾經此討，曰高者為主，佳勝相傳十丈。,[]
Q7_44_265,一有向兩旁高侍六老，曰三上曰不然，主坐臣立之象寺，在府西四十餘里尚石富市房，有務務務民房，有局品局局司局務務司務務有局局司務學務品司。,[]
Q7_44_266,遠望如白旛長掛，故名巳巾五里，周臨江岸峭壁挺立，石縫有紋理，遠望如幔幅，故名一。,[]
Q7_44_267,其山勢自周以東順行南拱，,[]
Q7_44_268,以西逆轉西廻一体障會巒，,[]
Q7_44_269,高低少貳自越安汛口，,[]
Q7_44_270,遵海而一聯絡，,[]
Q7_44_271,不可名狀長南古號大長沙，,[]
Q7_44_272,延袤一百餘里，,[]
Q7_44_273,東接海濱，,[]
Q7_44_274,西連林木民居重崗月舍一疊阜，,[]
Q7_44_275,皆白沙與承天府同爲沙城，,[]
Q7_44_276,延亙古一木山林叢茂，,[]
Q7_44_277,多有棍徒嘯聚刼掠行人，,[]
Q7_44_278,顯尊皇帝命內贊阮登科經理其地，,[]
Q7_44_279,乃令民刪代林仓廣大民務衛務，,[]
Q7_44_280,號務務局後管。,[]
Q7_44_281,古號僊墟，國初莫立暴越海八寇，我太祖皇帝計誘殺之，賊兵降附者居之僊墟，置三十六坊，卽其地也。,[]
Q7_44_282,又按新唐書地理章，與在一吉。,[]
Q7_44_283,市、房、民、司務創局務、金務後房務、市政務、司靈縣（下）東五十五回里，海外突起一峰，距從律一海口一里許，孤高平潤，周可十回里，草樹陰森，麓下石堆峋為海口之鎮。,[]
Q7_44_284,易豆山落出平沙，山峰聳翠，高可千尺，橫峙水涯，旱工在順昌海陵，遠望之似象頭，故名不求之二縣界。,[]
Q7_44_285,源出羅峰蠻冊中西北流四十余里，,[]
Q7_44_286,逕愛子洲，,[]
Q7_44_287,又三十里許有圓嶠源水來入之，,[]
Q7_44_288,轉東南流十里許，,[]
Q7_44_289,�徑牛腳關（俗名莊源），,[]
Q7_44_290,十七里逝良枚津，,[]
Q7_44_291,又十四里逝貞石津，,[]
Q7_44_292,又二里有三流溪南來逥茶池坊八之，,[]
Q7_44_293,又十七里逝債溪，,[]
Q7_44_294,又十五里逝如礪市東，,[]
Q7_44_295,又十六里逝石捍社，,[]
Q7_44_296,水中露出石捍一條橫左右岸，,[]
Q7_44_297,石骨磷響然，,[]
Q7_44_298,又一里許逝省城西官路津，,[]
Q7_44_299,又三里逝古城三江口夾春安社分爲二，,[]
Q7_44_300,一支東南流入永定河，,[]
Q7_44_301,一友東北流十一里逝永福三江日（俗名厥津），,[]
Q7_44_302,又九里逝大度三江口（俗名三岐湘），,[]
Q7_44_303,湘江又七里逝敎廉三江口，,[]
Q7_44_304,又十里注出越安海口。,[]
Q7_44_305,按此江淵源甚遠，水極清甘，諺雲「不爲射脷亦是沉檀，不爲瓊漿亦是甘醴」，極言其水之甘美也。,[]
Q7_44_306,本朝明命十七年鑄九鼎，取其形勒下龍行全全房品市品濟房店，大駕北巡經過此江，有詩詠，詳見聖製北巡詩集。,[]
Q7_44_307,嗣德三年登秩祀典，永定治陵。,[]
Q7_44_308,縣治東九里，水出石捍江之古城，三江口分東南流十二里，逕羅帷社有校檀溪，西來八之又十六里，逕忠丹社有長生溪，西來八之又七塞（本朝）里許，合於良田江。,[]
Q7_44_309,按忠丹古有港道，浮沙堙太尊辛酉三十三年開浚，日久壅塞顯尊癸酉二年重浚，復為沙塞幾成平地。,[]
Q7_44_310,明命乙酉六年，命統制潘文瓔督兵民挑浚，起自勺涇社至忠丹社，凡一千七百二十丈，三月工竣，賜名永定河。,[]
Q7_44_311,（鞮為十七年），巡幸廣治御製詩章勒石建碑於河，御舟經過河道，奉之南岸。,[]
Q7_44_312,是年鑄九鼎，取其形勒於純鼎。,[]
Q7_44_313,紹治年大駕北巡，奉御製詩章勒碑竪於河岸。,[]
Q7_44_314,是河久亦培塞，嗣德年間改浚，自春園安人經多儀至上安地分一帶河間，亦沙培，夏天舟行頗礙廢斷。,[]
Q7_44_315,成泰八年改浚新河一段，,[]
Q7_44_316,起自東陽延慶，,[]
Q7_44_317,經金愛市務民房務民務民司命務院務務局房濟司，,[]
Q7_44_318,在舊順昌縣南十一里，,[]
Q7_44_319,水出耐玖坊東子江流七里許，,[]
Q7_44_320,逕愛子社官路橋，,[]
Q7_44_321,又八里逕富盎三江口入石捍江。,[]
Q7_44_322,紹治二年大駕北巡，經過此江，奉御製詩題勒石竪碑於道左。,[]
Q7_44_323,謹按國初太祖南鎭順化，莫將立暴越海入寇，太祖自將禦之，舟次愛子江，夜聞江湫爪爪聲異之，夢江神進美人計，遂除立暴。,[]
Q7_44_324,明史張輔。,[]
Q7_44_325,兵至柳里，酒務房西號西衛堂店前。,[]
Q7_44_326,帝於愛子江即此入示，一里零水出大同處，俗名泳源。,[]
Q7_44_327,東流八里徑來福社車津，又八一里許徑官路津，又二里徑富盎三江口與愛子江合，又三里徑永句貪工在舊由靈縣治。,[]
Q7_44_328,一福三江口八石捍江金書南二十里，,[]
Q7_44_329,源出一堂堂務堂務局務堂，,[]
Q7_44_330,限又二十里徑甘露社為甘露江，,[]
Q7_44_331,又十餘里徑碧江津，,[]
Q7_44_332,又三里徑上都津，,[]
Q7_44_333,又三里許徑張舍津，,[]
Q7_44_334,又八里徑鈞鰲社官路津，,[]
Q7_44_335,又四里徑東萊三江口，,[]
Q7_44_336,又二里徑大度月良工在永靈南十三江口入石捍江下流。,[]
Q7_44_337,日一一里，源有二：一自古林源東流至廣舍社潰出一潭，廣可三畝，深百尺，石堆隱峙水中。,[]
Q7_44_338,又十二里徑嘉林，又二里許徑鄧舍社，又八里詳至洲市坊。,[]
