ID,sentence,reference_Id
Q5_66_188,合共 十四万 二千两 百八 十六元 六毛 属 田，,"[""[[1196, 0], [1255, 0], [1255, 1734], [1196, 1734]]"", ""[[863, 0], [921, 0], [921, 1734], [863, 1734]]""]"
Q5_66_189,嗣 德 年间 原额 田土 十三万 三千一百 六十三畝，,"[""[[646, 0], [699, 0], [699, 1734], [646, 1734]]"", ""[[587, 0], [646, 0], [646, 1734], [587, 1734]]"", ""[[419, 0], [469, 0], [469, 1734], [419, 1734]]"", ""[[174, 0], [240, 0], [240, 1734], [174, 1734]]"", ""[[1056, 0], [1133, 0], [1133, 1744], [1056, 1744]]""]"
Q5_67_190,征 粟 九万 二百六十四 斛钱 十一 万五千 九百九 总金 六百 九十七两 四钱 八 分，,"[""[[1056, 0], [1133, 0], [1133, 1744], [1056, 1744]]""]"
Q5_67_191,银 市 空堂 堂 堂 堂 和司 — 堂司 四十三 畝 四高，,[]
Q5_67_192,征 粟 八万 四千 斛 零 钱 六万 三千九百 四緡 零 十一年 新定 税银 田土 共 十六万 五千二百 六十六畝 一高，,[]
Q5_67_193,银 共 十五万 一千六百 四十一元，,[]
Q5_67_194,千九百七元七毛三仙，,[]
Q5_67_195,合共二十四萬四千一百五元五毛七仙。,[]
Q5_67_196,三EX在濰川縣西山分三條：中一條為曹山，舊山是正幹，聳峻雄大，為一方之鎮。,"[""[[1056, 0], [1133, 0], [1133, 1744], [1056, 1744]]""]"
Q5_67_197,山西南相連為岫嶼山、鷺飛山、茶蕎山、土硃山、石墨山。,[]
Q5_67_198,南一條有寺谷山、谷山、蛇城山至桂山縣香桂重産，房屋廣民市院房房社，為桂山。,[]
Q5_67_199,北一條為通山、含龍山、瞻山，東落出一支為含龍嶺、寶珠山，又其南相近有小山羅列落坪垂硃，名狀不一，曰蒙嶺山、楊山、禁山、香福山。,[]
Q5_67_200,其曹山回首西顧，形如艚頭，俗改今名列在祀典，曰山曹山之西山勢尖聳，形如方印，色赤，故名，又名主山。,[]
Q5_67_201,山上有天依仙娘祠，俗傳仙娘朝帝雲遊，每一回洞洞中有聲如雷者三。,[]
Q5_67_202,其東南俗名五兮日，在延福使岡有石磐，溪北注秋湓源。,[]
Q5_67_203,卜縣同東北化閨灌漑二社沙局中突起六石峰，長江遶其西，大海環其東，山形尖秀，晴天遠眺色若雲錦，最為可愛。,[]
Q5_67_204,台古稱三台山，一名五指山。,[]
Q5_67_205,三台山古有普同塔莊嚴雲洞燕嚴石洞，,[]
Q5_67_206,石壁上有鐫字標誌，,[]
Q5_67_207,明命六年南巡登三台山，,[]
Q5_67_208,遍覽名勝，,[]
Q5_67_209,因賜其山諸洞名勒于石，,[]
Q5_67_210,曰玄空洞、,[]
Q5_67_211,靈岩洞、,[]
Q5_67_212,凌虛洞、,[]
Q5_67_213,雲通洞、,[]
Q5_67_214,藏眞洞、,[]
Q5_67_215,雲月谷、,[]
Q5_67_216,天龍谷。,[]
Q5_67_217,謹案聖製詩註略云：「玄空洞如無梁之屋上，有大小五孔，可望」。,[]
Q5_67_218,見日月，凡山洞多幽暗。,[]
Q5_67_219,此洞高廣，日光照耀，故八洞則和氣怡暢，常如三春，最為難得。,[]
Q5_67_220,又云此洞山道高峻，無路可登，故前人未一嘗上。,[]
Q5_67_221,此次臨幸，乃令人費力越險而登。,[]
Q5_67_222,即於洞上垂繩測之，得七丈二尺，下甚平坦。,[]
Q5_67_223,洞闊外則一沙，洞內皆土，清淨無塵，雖人家庭除勤於洒扫，弗若也。,[]
Q5_67_224,凌虛洞在靈岩洞之下，半山之間，懸崖壁立，仰觀之若在咫尺，而無級可登，令人上尋之則洞在其下，終弗能入也。,[]
Q5_67_225,雲月谷在兩山之間，自三台山八西谷口路平坦，行數十丈出東谷左轉，即應真寺。,[]
Q5_67_226,東谷口上刻「雲根」、「月窟」四字，西谷口上刻「洞天福地」四字。,[]
Q5_67_227,雲通洞在雲月谷之右，初八則廣行數丈，則隘，攀援而登，則平地上圓而長，高敞如樓殿，上有孔可見天光。,[]
Q5_67_228,又進數武則弗能達矣。,[]
Q5_67_229,此處外間亦有一洞，深且廣，二十七丈許，似可相通，橫對處內高外低，故不能透達。,[]
Q5_67_230,天龍谷在雲月谷之東，雲月谷是明谷，此是幽谷，人行則蟻附攀縋而下，出應真寺路徑縈廻十餘丈，藏眞洞在應真寺後，其中奉三清竝八洞仙眞，故名。,[]
Q5_67_231,洞內之右達天龍谷。,[]
Q5_67_232,明命十八年敕賜三台山為水西，西南三嶺為水山陽火山陰，西二嶺為土山金山，各勒其名於山之石，東有望。,[]
Q5_67_233,海臺西有望江臺，竝有碑誌各一。,[]
Q5_67_234,三台寺之右有洞天福地行宮，在焉為廣南一大名勝。,[]
Q5_67_235,山產英石，白質黑章，製造器皿有文彩可玩，又有白石膩如切肪，用製石碑，白甚好。,[]
Q5_67_236,玄空洞石壁間有小四石垂乳，滴水不竭，因名石乳水。,[]
Q5_67_237,山古有三台寺，明命六年重修，二十年山明石改作枋門，石刻“洞天福地”四大字。,[]
Q5_67_238,紹治五年改豈嚴寺為莊嚴寺。,[]
Q5_67_239,按丁未中興初，大兵進攻沱瀼，命阮公泰屯三台山以襲賊，後即駐此山。,[]
Q5_67_240,茶山在縣東，高峻插天雲霧，出焉林木也，卜鬱茂，麋鹿成羣。,[]
Q5_67_241,東濱海山之東南相聯，有一座山，遠望若獅子形，俗名脱山。,[]
Q5_67_242,相停山上有玉夜光炤海岸。,[]
Q5_67_243,西有鳶嘴嶼，防海礮臺在焉。,[]
Q5_67_244,北為馬頸峰，與御海嶼對。,[]
Q5_67_245,時海口西為茶山澳，船艘穩治處。,[]
Q5_67_246,山瘴太盛，有惡井丈節。,[]
Q5_67_247,昔有洋船避風至此，卒為惡水所困。,[]
Q5_67_248,又縣西南羣峰聳峙，若泡儀美安新安立石有貞長安南福諸山，皆其別名。,[]
Q5_67_249,而在和最名勝，则五行次則茶山也。,[]
Q5_67_250,海雲山榮縣同北山脉，從哀牢東界之修農山紫山，處處山擁簇而來，重巒疊嶂，高插雲端，直臨海際上。,[]
Q5_67_251,有海雲關，乃承天廣南接壤處也。,[]
Q5_67_252,關以北見承天府志，以南屬和榮縣地。,[]
Q5_67_253,關門前數大言山勢壁立，最為險峻，昔鄭人。,[]
Q5_67_254,常築壘以禦西賊，故名壘賓。,[]
Q5_67_255,山麓南為蔥山路，名明命四年賜名定海山。,[]
Q5_67_256,砲臺在焉。,[]
Q5_67_257,西有蘧山、爽山，是驛路所經之處。,[]
Q5_67_258,明命七年均改為石嶺，路徑崎嶇，木石叢雜。,[]
Q5_67_259,山腳南枕海灣，石磯峙立，海岸高低錯落如假山。,[]
Q5_67_260,然海濤撼之，噴濺如雨。,[]
Q5_67_261,其東北洋突起一峰，明命二十一年賜名御海島。,[]
Q5_67_262,火烽砲臺在焉，即沱灑海口之北界也。,[]
Q5_67_263,其海雲山、石嶺成泰年間開鑿，夫自山在縣山腰，築架鐵路達於承天府界。,[]
Q5_67_264,未巨西北修農山之西，大敎勞山，南自茶山之西，武芒山地勢窄狹，至扶南山廣開平田約三百畝，有四社村居焉。,[]
Q5_67_265,山之東俱低，守所在焉。,[]
Q5_67_266,江流繞其下，西為魯東源茶亞道守，在所焉。,[]
Q5_67_267,原名隘新，有官軍屯守。,[]
Q5_67_268,中興初大兵攻廣南，命阮德川守巴堡，即其地也。,[]
Q5_67_269,又扶南山之北有南安山，其形低而長，其西蠻栅居焉。,[]
Q5_67_270,北夾承重司民濟務院濟務園天府富祿縣界東為站野，原名隘上，有官軍屯守。,[]
Q5_67_271,中興初大兵進攻沱瀼賊兵，自富春來援，監威衞尉阮文盛等敗賊兵於站野，尋命黎文悅率兵守站野堡，即其地也。,[]
Q5_67_272,站野之東曰門溪，古有刻字。,[]
Q5_67_273,水海雲山之西有會安山，山勢壁峙，最為險絕，名隘中嘉隆三，隘各有兵守，文在縣西北，一名槊刀山，以。,[]
Q5_67_274,其今裁羲勞山，形尖利如槊刀，故名，又一名主山，延袤數百里。,[]
Q5_67_275,其東半嶺以南屬魯東源界，以北屬俱低源界。,[]
Q5_67_276,承天浮歐江逕其北，黃江逕其南。,[]
Q5_67_277,嶺巒巉岩，溪洞具足。,[]
Q5_67_278,氐山在縣北，雒低海口西一里許，峙立俱低江之北岸，平沙中突起一峰，草水叢蔚，多蟬。,[]
Q5_67_279,土人捕食之，味土人立祠祀河神，稔著靈應。,[]
Q5_67_280,其西有境化山，境化道守所良罔山在縣西南，黔谿延旦在焉，今廢系卜四十餘里，望之如布網然，故名北為安宅山，其南汙淶蠻栅居焉。,[]
Q5_67_281,潢江逕其北，汙耶江逹其南。,[]
Q5_67_282,近有安城山，靜安山，河澄山，楊山，棋山，康美山，福祥山，福履山，石岩山，富和山，燕泥山，皆在縣內。,[]
Q5_67_283,其脈皆從茶鴟道寶召古號春山，在縣北春韶社山而來，尋音南塢站之東一帶平沙，突起一峰，其東西腳八海，又起一峰，形如鶴頭，屬化塢社山之南。,[]
Q5_67_284,巨石堆靈，似人形，東北望之若羅城然。,[]
Q5_67_285,北近俱低海汛山之西有祠，驛路所經，草木盛茂，中有古茶王塔遺跡，景致清爽，四望可愛，爲縣轄一名勝也。,[]
Q5_67_286,司在成泰年間開鑿築火車路於其旁。,[]
Q5_67_287,金錢山大祿縣西，山勢深阻，蠻獠居焉。,[]
Q5_67_288,安林堡在其南，防禦山蠻山産南珍，名南珍園。,[]
Q5_67_289,金江出此，俗名汙那客，在縣西，脈從承天府浮歐源源小江。,[]
Q5_67_290,而來岡巒重疊，飛泉瀑布幾百所。,[]
Q5_67_291,左有鯉淵，右有三山，在縣北，一名石靈淵。,[]
Q5_67_292,東有三岐淵，長妃山上有大石，前面臨江，如人坐形。,[]
Q5_67_293,脈從海雲山來，上有小庵，世傳古有道士居此修煉，能驅鬼魅，常坐竹笠濟江為人禳禱，多有應驗。,[]
Q5_67_294,易耳，在縣今庵後數畝，樵牧無敢近者。,[]
Q5_67_295,週曰：「山西北一名旗山脈，從扶南山來，關南社人表為林禁。,[]
Q5_67_296,」中興初大兵進攻富春，阮文張據險於海山巔，上立招軍旗，即此雲。,[]
Q5_67_297,黎文悅邀截於站野茶細山西極界湞江，在桂山縣同至其東有溪，下注于江山，產金茶細道守戶在焉。,[]
Q5_67_298,黎貴惇雜錄茶奴茶細諸山，昔年金氣大正，自地中一路斜行，氣蒸而上，亦有進於者。,[]
Q5_67_299,有橫行別嶺者，山有金土軟，無金土碩戶於山頭尋見脈，掘開取土作屋覆之，则土戎堆汲水澆汰，掘土之處或深至千餘尺。,[]
Q5_67_300,胞通俗名叚胥裒熙錢混八，以重斤兩，但以花纏右黑上市。,[]
Q5_67_301,房品務司管務育務堂衛務局司務同司皆水左，張福巒常得此源，為寓祿得金無算。,[]
Q5_67_302,又云金稅場在茶奴山村，自場上花園市四更，自花園上茶奴山一日，茶細山三日，茶如道工金多山金少，茶細道山金多江金少。,[]
Q5_67_303,又云升豈一府諸山皆產黃金，但有溪水處易取易太。,[]
Q5_67_304,無溪水處難於開取。,[]
Q5_67_305,其後金氣欠田，人廢不采。,[]
Q5_67_306,本朝明命年間發民開採，所得無金，有坂路達福山堡。,[]
Q5_67_307,西副山在縣西，山勢碭七丘疊石山、香市山見川礴周虛五十首里，角為新安山，燈林山披草山，離嶺左右碧山，北倚桑山，湞江遶其西。,[]
Q5_67_308,離嶺之東有溪，在縣西極界，山勢險圓。,[]
Q5_67_309,山唐山，鐘桴山，又其西落出一峰，產南鐵。,[]
Q5_67_310,廣山珍名南珍園，西有溪注秋溢，西有鐵礦二所，一在忠祿東西二社，有石山，居民採石煑鐵供稅。,[]
Q5_67_311,一在春和社，平地起一嶺，產鐵，人常採煑供納。,[]
Q5_67_312,北一里許，沿之廣山，山多產橄欖，土人採脂作燭販易炭砂山在濰川縣四政農山社，地分嗣德在醴三十四年開礦，現今有法官住辦。,[]
Q5_67_313,王山陽縣同東平田中突起土山一堆，形羅衆山在縣勢聳拔，山下有潭，俗名泡滂。,[]
Q5_67_314,西俗龍西北羣山擁簇，,[]
Q5_67_315,至此山獨高，,[]
Q5_67_316,書之在相近有荆山，,[]
Q5_67_317,落山擗擗山，,[]
Q5_67_318,籠山金多山，,[]
Q5_67_319,縣西四旁可五，,[]
Q5_67_320,在縣長山在縣西，,[]
Q5_67_321,其東爲深里行，,[]
Q5_67_322,自里南爲善昌山在縣西南，,[]
Q5_67_323,相近有鳳山都都之春山美川卜山安西山西美山安舍山步辰山在縣南，,[]
Q5_67_324,平田中突起憂山在縣沙，,[]
Q5_67_325,田夷山勢聳拔，,[]
Q5_67_326,草木茂盛，,[]
Q5_67_327,房中突起高峻，,[]
Q5_67_328,上有寺名慶山寺相義書山在縣東南，,[]
Q5_67_329,脈近有。,[]
Q5_67_330,印山、禁山、龜山、原言山、從安河山而來，聯起六峰，廣五里許。,[]
Q5_67_331,廣富社人表中一峰為林禁，樹木叢茂。,[]
Q5_67_332,南一峰枕江上，有關帝祠。,[]
Q5_67_333,水龍山在縣西，山勢延袤，樹木蓊郁。,[]
Q5_67_334,東北有水馬溪注秋湓江，山下有市，俗名全爭市。,[]
Q5_67_335,其西有富平，在縣西極界，有溪東注。,[]
Q5_67_336,山忠安山，文滇江常產金，福山堡在焉。,[]
Q5_67_337,三在河東縣那西，高聳插天，圓如傘，益主山。,[]
Q5_67_338,天將陰晦，常有白雲封住三面，重巒疊嶂。,[]
Q5_67_339,南有石澗縈廻，而東為乾哩水，北臨須江。,[]
Q5_67_340,嶺上平坦，多產柑橘果樹，土人登採而食，有懷核者終日不能下山，人以為神。,[]
Q5_67_341,其南蠻栅居焉。,[]
Q5_67_342,此乃一方發脈之祖山也。,[]
Q5_67_343,其餘錦衣、永福、桂香、紫楊、慶裕、林門諸山羅列，左了員右多有蠻栅居之。,[]
Q5_67_344,從前有設屯堡，今廢。,[]
Q5_67_345,牙眉山在縣西極界，山多產桂旃檀，源在焉。,[]
Q5_67_346,西北山有保定堡，忠安江出焉。,[]
Q5_67_347,其東有白石溪驛江，源出焉。,[]
Q5_67_348,山之西有車水、水津、水窩等處，皆蠻獠窟穴也。,[]
Q5_67_349,明命十二年邪榮蠻與須匿、須莊模塢、芒查等栅糾黨侵掠旃檀源居民，鎮臣潘清簡率兵進勦，至捨播嶺為匪所敗，退保定堡以聞命。,[]
Q5_67_350,右營統制段文長統居，領大兵進討，直搗巢穴，焚燬二十栅而還。,[]
Q5_67_351,金在縣南極界，自主山左邊分支而下，山豈山形長大。,[]
Q5_67_352,峻峙石骨，壁立中分四五節，尖聳凌雲，形如鋸齒，故名相近有鑽高山、鑽漱山、呂嶺、楊嶺。,[]
Q5_67_353,西北有溪北注驛江，錯高山東有溪為仙江，發源在縣南山勢尖長。,[]
Q5_67_354,市堂房居務務院和質管理酒，頸又左右分開，兩翅如鷺飛之狀，故名地屬蠻栅嶺上。,[]
Q5_67_355,有堡，竹津江逕其東，隔江有埋山、林安山，在縣南山勢高峻，周長百隣富貴山石象山餘里西南有主山，东北有銅山，南有樽廬嶺，近有白石山、芋山、鳥羅山、仝固山。,[]
Q5_67_356,右邦堡在焉，,[]
Q5_67_357,西枕竹津江，,[]
Q5_67_358,東南有溪板津江，,[]
Q5_67_359,言女在縣南山形或頓或起，,[]
Q5_67_360,中閒源出焉黑鞋山，,[]
Q5_67_361,過峽低垂兩頭突起，,[]
Q5_67_362,土山巍然相對，,[]
Q5_67_363,形如馬鞍，,[]
Q5_67_364,故名近有若在縣西婆司山，,[]
Q5_67_365,有溪東注瓢瀛江，,[]
Q5_67_366,雲安山山產金，,[]
Q5_67_367,一名金礦山。,[]
Q5_67_368,明命旨乞山在縣西，山產烏銘，十二年開採，尋止百大山，一名鉛礦山，絮治初開採，尋止現今斤在縣南德布村有法派開礦採燔復不。,[]
Q5_67_369,山銅礦，一名赤銅，出明命十一年開採，尋止廣在縣南富春，現今法官開礦採燔不。,[]
Q5_67_370,砂中總脈山從蠻中來，峙立巉巖，南近黑石山產鐵，遞年七月社人開礦採燔，又有富和茶里妃笞魂藍等山及那山、茗山、丹山或寶山在縣南多一產茗或土硃，不能勝載。,[]
Q5_67_371,三寶山寶村重繼山疊獻。,[]
Q5_67_372,一名寺谷山，其東為帥嶺，亥山在縣璠延南來夾廣義省平山縣界，言西山勢自主山分脈延於平田中過峽突起圓峰，四面民居山麓之東有妃主高閣祠，最靈應，旱禱輒得雨。,[]
Q5_67_373,主室在縣東南安和社，,[]
Q5_67_374,山枕南有大亨山，,[]
Q5_67_375,北盤山海濵大壓海口逕其南，,[]
Q5_67_376,山脉從主山分出一支蟠蜒長亘歷和雲富和二社至富春下村，,[]
Q5_67_377,突起一條山過汛口伏脉海口外起芒嶼，,[]
Q5_67_378,轉而北為此山。,[]
Q5_67_379,其山四面方平，望之平坦，故名。,[]
Q5_67_380,又石色如炭，望之如石炭盤，名炭盤山。,[]
Q5_67_381,東有一帶石古壘遺跡猶存。,[]
Q5_67_382,又汛之東海頻外有楊嶼如盾形，南有龜嶼如龜月大，在延福縣錦沙社東，長四百二形錦沅水十九丈，樹未叢雜，常有惡獸，行者戒。,[]
Q5_67_383,在維川縣石盤社，長一千五百之石盤材八十丈，俗名使岡，多惡獸。,[]
Q5_67_384,又福山林在福山社，長之木在桂山縣安春社務有學行，即務務務務商堂安司旁民居。,[]
Q5_67_385,多開渠引水，屈曲延袤百餘里。,[]
Q5_67_386,兩大占嶼名占不勞山，一名尖筆峰，古名俗劬王。,[]
Q5_67_387,延福。,[]
Q5_67_388,縣東海中，古號臥龍嶼為大占海口，眞山新合坊民傍山居焉。,[]
Q5_67_389,山之南，上有人勞日可耕植，本國與外國越海者以此爲準主返皆停泊，取薪水有祠三：伏波將軍、而汨陽侯、同碧僊祠。,[]
Q5_67_390,一說高閣神祠伏波將軍，,[]
Q5_67_391,福逋逋神祠及有玉鱗城隍主、,[]
Q5_67_392,耒白馬五行言（《大南一統志》卷五）神祠在海汛後西三里許，,[]
Q5_67_393,曰耒嶼，,[]
Q5_67_394,南七里許，,[]
Q5_67_395,篇南曰耳，,[]
Q5_67_396,與北十里許曰羅嶼，,[]
Q5_67_397,西北十七里言三古與小古與長與戊嶼。,[]
Q5_67_398,其南耳嶼有漏三原合流，其源甚遠，爲省轄之大江也。,[]
Q5_67_399,旃檀工三一從蠻同中逤河東縣安舍福，爲靖工一從蠻同中逤苗荒忠檀上下二木北流逌僊江社，爲僊江一從蠐崗中逤河權道永安西社，爲貞江。,[]
Q5_67_400,其站江又從忠安隴山二平八于遷江，,[]
Q5_67_401,又逤安美村合于湞江，,[]
Q5_67_402,秋溢江源從蠐崗中逤桂山縣福山社，,[]
Q5_67_403,爲場江逤慶雲社八于湞江東北流至秋溢社，,[]
Q5_67_404,爲秀澄江一耶江大小源二，,[]
Q5_67_405,南爲大江源，,[]
Q5_67_406,有二一從左澤發源爲芃江，,[]
Q5_67_407,一名魔王江，,[]
Q5_67_408,一從秋湓源蠐崗中品局局務務務定金西堂務品堂創司大江北爲小江源，,[]
Q5_67_409,亦有二魯東源金山發源爲金江，,[]
Q5_67_410,一從左澤玉山發源爲玉江逤和榮縣安林坊而合流爲小江，,[]
Q5_67_411,過澄河洲眾源合流逤文驪社浮起大。,[]
Q5_67_412,洲長三十餘里，,[]
Q5_67_413,水從南北分流，,[]
Q5_67_414,南為大江，,[]
Q5_67_415,逕濰川縣施萊社津口別出一支為養眞江，,[]
Q5_67_416,又東流�徑美川社勢江（俗名幾北），,[]
Q5_67_417,為小江，,[]
Q5_67_418,逕延福縣駒驍社為駒江，,[]
Q5_67_419,江口別出一支為永奠河，,[]
Q5_67_420,又東流逝東安洲為檜市江，,[]
Q5_67_421,洲故異其名耳，,[]
Q5_67_422,本是一江中有大過大洲，,[]
Q5_67_423,東復合流注大占海口。,[]
Q5_67_424,（檜市江）嗣德三年改今名登秩祀典。,[]
Q5_67_425,按嘉隆以前，美川社為大江，凡公私船艘必由大江而行。,[]
Q5_67_426,明命初浚永奠河水勢，又從小江衝放，數十年來，白沙培壅中洲，夹南岸成路，而柴市江在縣北上流接汗深廣，遂成大江永尊河。,[]
Q5_67_427,耶秋湓二源北至化閨東社合錦荔江注于沱瀼海口。,[]
Q5_67_428,按此河舊有水道屈曲迂迴，年久堙塞，明命三年命該簿黎大綱因舊挑濬，自駒社至錦沙社，凡八百五十餘丈，為永奠河，河勢淺狹，僅可通舟。,[]
Q5_67_429,七年又命統制張文銘經理河道，移下四十餘丈，別開河口以承大江之水繩而直之，發民重浚數月，河成十七三，在縣年鑄九鼎，取其象形勒于裕鼎之江西。,[]
Q5_67_430,嗣德十七年桃濬舊江，水自平隆林邐迤而至三甲村，又一支逕東湖社至靑橘社合流于永奠河，但江勢淺狹，參眞工原養蒙後改在學務，學務務務員與適型質房裡，從施來津口東南。,[]
Q5_67_431,流十一里，徑養眞津，祇東流六里，徑安樂社市，又九里，徑茶饒東洲（八之，在縣南），發源從曹山東南流，江東北流，逕茶饒東洲，注大占海口。,[]
Q5_67_432,江水淺涸，舟楫不通。,[]
Q5_67_433,又北接江，從秋湓源下流，逕過乳山石碧社，兩岸壁立。,[]
Q5_67_434,皇易二在延福和榮，水流屈曲如日月捍門，金嘉二縣界，源有二：一出蠻中虔虔山，逕魯東源西流為魯東江；一出蠐中泳帆山，逕魯東源為泳帆江。,[]
Q5_67_435,又逕會城社舊屯南流三里，逕東臯村而合，又東流十七里，逕蒲阪社石蒲江來（八之）。,[]
Q5_67_436,又東流五里許，逕錦荔社為錦荔江，又七里許，逕和榮縣化閨中西社為瀚江，注沱瀼海口。,[]
Q5_67_437,按石蒲江水從泛愛社江口湖志，逕和句社又三十三里，逕羅洲津，又四里，逕石蒲社為石蒲江。,[]
Q5_67_438,今江口沙塞，現存和勺以下水道流通。,[]
Q5_67_439,又按錦荔江之東右岸舊有美市庫，國初癸已年左軍阮文逸大具氏工在和榮縣破賊兵於美市庫，即此。,[]
Q5_67_440,自有北源有二：一自承天府大教勞山而來注八三岐淵，是俱低源之西北道；一自蠐中茶岸山而來同八三岐淵，是俱低源之西南道。,[]
Q5_67_441,又自三岐淵合流逕俱低社化塢江（八之），是為俱低江，注於俱低貢。,[]
Q5_67_442,二在延福和榮二縣下畔水，自海口至清洲社北流逕。,[]
Q5_67_443,三台山之西，八錦荔江今江水副贊工在醴陽縣下，東水市房務房，房商房，房務房，管堂衛安衛，商衛有房務府員務房，務院房濟念房，商大占海口，可通商船。,[]
Q5_67_444,岡山泡滂南流，,[]
Q5_67_445,白沙堆障其東，,[]
Q5_67_446,荷藍玉鋪，,[]
Q5_67_447,薊川錦纏茶龍僊橋諸溪八之經玉山安泰石津等社五十里，,[]
Q5_67_448,至美剛村為美剛江，,[]
Q5_67_449,安泰潭八之歷安河廣富二社，,[]
Q5_67_450,與三岐江合，,[]
Q5_67_451,東注大壓海口魚川乙在縣東南，,[]
Q5_67_452,源出同荅山，,[]
Q5_67_453,逕安泰石津二社，,[]
Q5_67_454,江分又東北流逕薊川社，,[]
Q5_67_455,為薊川江，,[]
Q5_67_456,東注于大壓黃，,[]
Q5_67_457,在縣西南，,[]
Q5_67_458,源出河西縣蠻同中海口，,[]
Q5_67_459,逕青杯會安二社，,[]
Q5_67_460,北過裁成安壯富榮富鑽四，,[]
Q5_67_461,在河西縣西，,[]
Q5_67_462,從僊江社合，,[]
Q5_67_463,襟于爭江總蠻山中，,[]
Q5_67_464,發源一支自車水來，,[]
Q5_67_465,一支自茶援來，,[]
Q5_67_466,一支自文江來，,[]
Q5_67_467,諸水合流洶湧而下，,[]
Q5_67_468,過永安村河播屯西流，,[]
Q5_67_469,至富仁社，,[]
Q5_67_470,與眾流赴，,[]
Q5_67_471,故名覆工在縣南，,[]
Q5_67_472,源自蠐崗，,[]
Q5_67_473,又有萬水浥水八之中，,[]
Q5_67_474,逕鋸齒山之左，,[]
Q5_67_475,注八金江，,[]
Q5_67_476,歷烏鉛山縈廻逆流西北合爪爪眾水，,[]
Q5_67_477,至醴陽縣東安社水口八于海，,[]
Q5_67_478,漂漂在縣南，,[]
Q5_67_479,發源從蠐中，,[]
Q5_67_480,逕德布村三支在學適制房民房居局後牌院務遠堂品南水出右邦源西北流逕富隣中社竹津江，,[]
Q5_67_481,又逕唐安社石磯大灘，,[]
Q5_67_482,至三岐社為三岐江南流注于在縣南，,[]
Q5_67_483,水出右邦。,[]
Q5_67_484,源舊全大壓海口，多江固屯之西，東北流逕富貴太社橋，至菩茶西村，有一支自牙惱村坦堰市堂房全堂房民商府濟海溪潭，在和榮縣西北。,[]
Q5_67_485,水出承天羅雲奚，在桂門溪羅巢溪南流八俱低江，其西數里有鑿石場，又石盤溪在縣西，從印山西北流，亦八秋木在醴陽縣同西。,[]
Q5_67_486,源出那山坊盈工安府溪，,[]
Q5_67_487,一西流八爭江，,[]
Q5_67_488,一東流八薊工荷藍溪盛美富岡同泰，,[]
Q5_67_489,至荷藍益深清，,[]
Q5_67_490,有九曲鋪荷東八美剛江上流，,[]
Q5_67_491,又玉帛奚在河鋪溪，,[]
Q5_67_492,資正溪亦東八美剛江上流金東鼎（別品市民房市房堂後務民員安局前司雨），,[]
Q5_67_493,西流逕錦衣錦鋪忠安安壯四社，,[]
Q5_67_494,八橫江在縣南烏鉛山下，,[]
Q5_67_495,水自金山來有橫橫石溪，,[]
Q5_67_496,石列其下，,[]
Q5_67_497,故名又有立石溪在烏鉛山左谷，,[]
Q5_67_498,名水自橫石溪來兩長安覃在延福岸壁立，,[]
Q5_67_499,水勢洶湧，,[]
Q5_67_500,聲如海潮。,[]
Q5_67_501,縣又有魯差之皇，,[]
Q5_67_502,在和榮縣又有底蒙須覃在者章安海清綱潭，,[]
Q5_67_503,一名泳囂潭山縣炎覃口通養蒙江水，,[]
Q5_67_504,春濁夏鹹秋冬清茶泉潭陽縣在醴三岐潭河在東縣下，,[]
Q5_67_505,又有鹽浦潭，,[]
Q5_67_506,一名泳鑊潭，,[]
Q5_67_507,富興潭安富隣潭東海潭安泰潭唐盾百黃千餘畝中，,[]
Q5_67_508,有施洲蛤洲白鷺洲，,[]
Q5_67_509,其南和潭富春上村鹽場，,[]
Q5_67_510,北安和社潭。,[]
Q5_67_511,之東注入大壓海口，小壓海口。,[]
Q5_67_512,東南流入青霞港，在延福縣同東水，自柴市工之第處東南流，八潭名茹桂潭，古閩港在縣北，從南澗社西東方集河，下流北注，在縣北清奚土，其人或乎美西。,[]
Q5_67_513,山西南流，八錦荔江，清溪港，清隨海水潮汐，深淺不常正。,[]
Q5_67_514,富春港東南水，在醴陽縣里八薊川江，三山南流，九廸泰港西東流，在縣南水出廣富社南，從少司中主東流，亦八薊川江，白駒港海夾廣義，自茶山奧，在和榮縣北，一名南沱瀼澳。,[]
Q5_67_515,東茶山北，一統志闕卷五寅南澳，是海水滙為巨長監人海雲關，西俱低汛，周長二十九里，東南為茶障，無波濤振蕩之患。,[]
Q5_67_516,凡身監去之亥，才深外有諸山屏，多泊于此，又名洞龍，系多屈帆未便征占，而同每言灣按鴻德間，黎聖尊路國雲關有詩云：,[]
Q5_67_517,「三更夜靜銅龍月，,[]
Q5_67_518,主運司創司務過此販書湯池，,[]
Q5_67_519,凡三一在和榮縣仁福村民科房房務堂堂創深行，,[]
Q5_67_520,建公行務務民市務，,[]
Q5_67_521,有科行務行務務帶務務濟務業務有司上分日物之如湯蟲，,[]
Q5_67_522,昆蟲投之即死」。,[]
Q5_67_523,月在河東縣南板津江之沙，同中有方活一泓水，方約畝餘，水清而淡，四辰不謁。,[]
Q5_67_524,又醴陽縣玉安社旨上進，在延福縣汙耶亦有方湖，水亦清淡，清江分江多礁磧，水流湍。,[]
